haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000698,83.065845,0.935373,645.371599,0.173545,265.529676,2498.420552,7.519303,10.978935,0.000338,4.1433,-0.330001,0.99292,3969,252,25.963577,133,3.450487,0.196128,0.10124,1.756867,0.008722,0.006852,0.010352,0,0.105417,0.041728,0.004392,0.043924,0.040996,0.002196,0.037335,0.103221,0.006589,0.000732,0.000732,0.000732,0.037335,0.002196,0.057833,0.071742,0.043192,0.010249,0,0.005124,0,0,0.002196,0.002928,0.034407,0.004392,0.000732,0.002196,0.080527,0.004392,0.094436,0.049048,0.010249,0.001464,0,0.000732,0.002196,0,0.000732,0.000732,0,0,0,0,0,0,0.000732,0.000732,0.037335,0.00366,0.000732,0.002196,0.000732,0,0.002196,0.001464,0.036603,0.004392,0.002196,Colin_Powell
0.000497,124.781206,0.927213,858.418863,0.154814,281.659841,3308.894246,7.790808,11.400192,0.000277,4.41295,-0.336013,0.994624,3969,252,29.418708,140,-0.202121,0.209093,0.099744,1.725074,0.012788,0.011981,0.013459,0.014223,0.107348,0.055591,0.007668,0.033227,0.030671,0.002556,0.02492,0.088818,0.007668,0.002556,0.000639,0.002556,0.021086,0.001278,0.058786,0.148882,0.038978,0.021086,0.001917,0.001278,0.001278,0.000639,0.001278,0.005751,0.026198,0.003834,0.001278,0.002556,0.059425,0.001917,0.103514,0.063898,0.007029,0.001278,0,0.000639,0.001917,0,0.000639,0.000639,0,0,0,0,0.000639,0,0.000639,0.000639,0.023642,0,0,0.003834,0.001917,0.000639,0.001278,0.001917,0.020447,0.000639,0.002556,Colin_Powell
0.000698,171.294346,0.868401,651.268181,0.178325,303.163411,2433.778379,7.525681,11.063578,0.000282,4.457426,-0.323694,0.992667,3969,252,25.604065,155,1.625202,0.16889,0.110664,1.649185,0.017234,0.016306,0.014945,0.015934,0.135081,0.043011,0.016129,0.03293,0.035618,0.006048,0.041667,0.094086,0.00672,0.000672,0.000672,0.002016,0.03293,0.001344,0.052419,0.099462,0.034274,0.007392,0.00336,0.004032,0.00336,0,0.002688,0.006048,0.027554,0.004032,0.002016,0.00336,0.075941,0.002688,0.075941,0.049731,0.011425,0,0.000672,0.002016,0,0,0.000672,0.004032,0.000672,0,0,0,0.001344,0,0.000672,0.001344,0.02957,0.002016,0.001344,0.000672,0,0,0.000672,0.000672,0.03293,0.002016,0.004032,Colin_Powell
0.000665,88.572287,0.921853,566.911376,0.176768,279.660287,2179.073219,7.497644,11.01219,0.000351,4.170967,-0.319197,0.991622,3969,252,23.87592,140,-0.108849,0.17098,0.099836,1.777266,0.01446,0.015327,0.013979,0.013345,0.084151,0.030856,0.002805,0.021739,0.02244,0,0.025947,0.084853,0.007714,0.000701,0.001403,0.001403,0.028752,0.002805,0.062412,0.138149,0.032959,0.007714,0.001403,0.00561,0,0,0.000701,0.004208,0.028752,0.001403,0.002805,0.002805,0.088359,0.004208,0.136746,0.056802,0.004208,0.003506,0,0.000701,0,0,0,0.002104,0.000701,0,0,0,0.000701,0,0,0.000701,0.040673,0.004909,0.002104,0.004909,0.000701,0,0,0.002104,0.037868,0.000701,0.002805,Colin_Powell
0.000747,83.306936,0.90811,453.842297,0.174921,236.481136,1732.062251,7.332528,10.843227,0.000408,4.112466,-0.304024,0.988876,3969,252,21.475374,117,0.255963,0.182042,0.099323,1.687101,0.000928,0.000654,0,0.000499,0.112474,0.04908,0.010907,0.015678,0.02863,0.002727,0.026585,0.079073,0.01227,0.001363,0.000682,0.004772,0.031357,0.00409,0.047035,0.117928,0.02863,0.006817,0,0.001363,0.00409,0.001363,0,0.005453,0.042263,0.00409,0.000682,0,0.095433,0.004772,0.092025,0.043626,0.010907,0.002045,0.000682,0.001363,0.000682,0,0.001363,0.003408,0.000682,0,0,0.000682,0.000682,0,0.000682,0.001363,0.036128,0.003408,0.000682,0.000682,0.002727,0.000682,0.001363,0.001363,0.047035,0.003408,0.002727,Colin_Powell
0.000474,295.072104,0.892392,1376.223704,0.121688,328.353356,5209.822712,7.760467,11.493276,0.00018,4.88686,-0.319372,0.993431,3969,252,37.785351,174,3.25106,0.230792,0.107219,1.550637,0.017596,0.016835,0.018244,0.019256,0.217359,0.066766,0.01632,0.040059,0.055638,0.008902,0.026706,0.048961,0.017804,0.002967,0.002967,0.002226,0.037092,0.006677,0.026706,0.062315,0.034125,0.00816,0.003709,0.005935,0.007418,0,0.000742,0.007418,0.037834,0.004451,0.005193,0.005935,0.039318,0.004451,0.043027,0.043027,0.019288,0.000742,0.000742,0,0.001484,0,0.000742,0.001484,0.001484,0,0,0.000742,0.002226,0,0.000742,0.000742,0.022255,0.005193,0.002226,0.002967,0.003709,0,0.001484,0.002226,0.029674,0.002967,0.006677,Colin_Powell
0.00069,122.895717,0.946066,1144.074893,0.186254,256.761464,4453.403853,7.581267,10.998159,0.000368,4.288769,-0.345672,0.994585,3969,252,34.454113,134,4.151136,0.269324,0.112184,1.761295,0.010685,0.010831,0.011741,0.011653,0.102041,0.034985,0.009475,0.043732,0.035714,0.004373,0.029155,0.076531,0.014577,0,0.001458,0.000729,0.029155,0.002187,0.04519,0.106414,0.037172,0.005831,0.001458,0.002915,0.004373,0,0.004373,0.002915,0.02551,0.005102,0.001458,0.002915,0.090379,0.002915,0.10277,0.072886,0.01312,0.000729,0,0.000729,0.000729,0,0.001458,0,0,0,0,0,0.000729,0,0.001458,0.000729,0.033528,0.002187,0.000729,0.003644,0.002187,0,0.000729,0.001458,0.03207,0.002187,0.002915,Colin_Powell
0.000326,215.020076,0.932026,1584.289582,0.115857,248.311235,6122.138251,8.176103,11.902981,0.000175,4.829908,-0.356402,0.996944,3969,252,39.884711,119,-0.060309,0.320624,0.097492,1.712133,0.004172,0.005904,0.000277,0.000002,0.089064,0.06257,0.007328,0.027621,0.025366,0.002255,0.020293,0.047914,0.01071,0.002255,0.001127,0.002255,0.038331,0.001691,0.055806,0.222097,0.040586,0.01522,0.002255,0.003946,0.001691,0,0.002255,0.001691,0.027621,0.002818,0,0.002255,0.043968,0.002255,0.090755,0.0823,0.009019,0.001691,0,0,0,0,0,0.000564,0,0,0,0,0,0,0,0.001127,0.020857,0.002818,0.000564,0.001127,0.000564,0,0,0.001127,0.022548,0.000564,0.001127,Colin_Powell
0.001062,64.072519,0.919518,399.871147,0.228158,246.187224,1535.412071,7.216551,10.463313,0.000445,3.841825,-0.332034,0.991409,3969,252,20.408225,123,1.312224,0.165784,0.106735,1.672127,0.005651,0.000484,0.000003,0.003798,0.109927,0.043304,0.007328,0.021319,0.041306,0.001332,0.021985,0.073284,0.009327,0.002665,0,0.001332,0.025316,0.001332,0.055296,0.092605,0.0493,0.015323,0.001999,0.003331,0.002665,0,0.001332,0.003997,0.027981,0.001332,0.001332,0.004664,0.068621,0.007995,0.143238,0.064624,0.007328,0.001999,0,0.000666,0.001999,0,0,0.001332,0,0,0,0,0.000666,0,0.000666,0.000666,0.033977,0.004664,0.000666,0.002665,0.001332,0.000666,0.001332,0.003997,0.027981,0.000666,0.001332,Colin_Powell
0.000395,217.414869,0.922617,1407.511552,0.136002,254.192371,5412.631339,8.112074,11.717133,0.00021,4.741057,-0.371797,0.997512,3969,252,37.903456,127,0.2789,0.299001,0.102195,1.751015,0.007563,0.009379,0,0.010448,0.118644,0.052058,0.012712,0.024213,0.030872,0.003632,0.021186,0.075061,0.011501,0.003027,0.003632,0.001816,0.01937,0.004237,0.072639,0.130751,0.035714,0.009685,0.004237,0.001211,0.003027,0,0.004843,0.004843,0.013317,0.001816,0.004843,0.003632,0.051453,0.004237,0.122276,0.075061,0.009685,0.004237,0,0.000605,0.001211,0.000605,0.001816,0.001211,0.001211,0,0,0,0.000605,0,0.002421,0.001211,0.015133,0.006053,0,0.000605,0.000605,0,0.001211,0.000605,0.023002,0,0.002421,Colin_Powell
0.000556,140.599936,0.960851,1800.775719,0.160999,311.029381,7062.502941,7.920691,11.374834,0.000255,4.505376,-0.370006,0.996999,3969,252,43.072372,168,1.608333,0.277562,0.106778,1.565827,0.015234,0.013906,0.016691,0.018287,0.143522,0.065167,0.021722,0.049651,0.032583,0.005431,0.028704,0.088441,0.00931,0.001552,0,0.000776,0.022498,0.000776,0.036462,0.065167,0.041117,0.00931,0.003879,0.007758,0.001552,0.000776,0.003103,0.007758,0.027929,0.001552,0.002327,0.004655,0.069822,0.006206,0.103181,0.041117,0.012413,0.004655,0,0.001552,0,0,0.002327,0.001552,0,0,0,0,0.000776,0,0.000776,0.001552,0.026377,0.007758,0.003103,0.002327,0.003103,0,0.000776,0.000776,0.02405,0.001552,0.000776,Colin_Powell
0.000388,260.387825,0.862824,950.473343,0.110001,345.087297,3541.505547,7.787367,11.669614,0.000174,4.894031,-0.302549,0.991726,3969,252,31.120619,175,2.227884,0.180583,0.101954,1.476798,0.019117,0.01884,0.018573,0.018893,0.138146,0.044804,0.009956,0.041693,0.02738,0.003734,0.024891,0.055383,0.018668,0.002489,0.000622,0.003111,0.029869,0.006845,0.054138,0.099564,0.048538,0.006845,0.0056,0.000622,0.003111,0,0.003111,0.003734,0.031736,0.004978,0.003111,0.002489,0.052894,0.003111,0.108899,0.064095,0.01369,0.001867,0,0.001867,0.001245,0.000622,0,0.001867,0,0,0,0,0.001245,0,0.001245,0.002489,0.032358,0.003734,0.001245,0.003111,0.001867,0.000622,0.000622,0.001867,0.014935,0.004356,0.004978,Colin_Powell
0.000527,123.197358,0.946799,1157.416679,0.151893,295.205631,4506.469357,7.987483,11.539366,0.000226,4.459584,-0.363188,0.996824,3969,252,34.048638,144,-0.112807,0.230689,0.097243,1.70679,0.013908,0.013896,0.013448,0.013807,0.082967,0.038969,0.010057,0.023256,0.006914,0.001257,0.020742,0.062225,0.003143,0.001886,0.001257,0.001886,0.01697,0.002514,0.054054,0.109994,0.065996,0.020113,0,0.005657,0.003143,0.001886,0.003143,0.003771,0.023884,0.003143,0.001257,0.000629,0.074796,0.003771,0.201131,0.056568,0.013199,0.001257,0,0.000629,0,0,0.000629,0,0.000629,0,0,0,0,0,0.000629,0.001257,0.035827,0.0044,0.000629,0.003143,0,0,0.001886,0.001886,0.026398,0,0.000629,Colin_Powell
0.000485,164.077587,0.905841,873.071568,0.149528,280.940881,3328.208686,7.74961,11.419307,0.000239,4.549907,-0.324069,0.993468,3969,252,29.85646,144,0.098954,0.212502,0.099739,1.720658,0.011767,0.013053,0.015789,0.014479,0.138057,0.051313,0.012217,0.032987,0.026878,0.005498,0.029322,0.065363,0.016494,0.00672,0.004276,0.001833,0.026878,0.003054,0.055589,0.142944,0.050703,0.013439,0.001833,0.003054,0.006109,0.001833,0.003665,0.003665,0.029322,0.001833,0.002443,0.001833,0.03482,0.003054,0.072083,0.089188,0.00733,0.001833,0.000611,0.000611,0.000611,0,0,0.001833,0,0,0,0,0.000611,0,0.000611,0.001222,0.020159,0.004887,0.000611,0.001222,0.003054,0,0.001222,0.002443,0.009774,0.001222,0.001833,Colin_Powell
0.000397,274.826476,0.899859,1373.857004,0.126874,253.405113,5220.601541,8.093196,11.776811,0.000182,4.914195,-0.356523,0.996827,3969,252,37.24092,130,0.224738,0.293137,0.102378,1.768248,0.009239,0.011492,0.000005,0.008497,0.098281,0.051557,0.012889,0.030612,0.022019,0.002148,0.032223,0.034372,0.015575,0.001611,0.001611,0.002148,0.033298,0.002685,0.066058,0.093985,0.055854,0.015038,0.003222,0.003222,0.002148,0.000537,0.001074,0.000537,0.026316,0.002685,0.001611,0.002148,0.055854,0.003222,0.150913,0.085929,0.008593,0.001074,0,0.000537,0.001611,0,0.001611,0.001074,0.001074,0,0,0,0.001074,0,0.003759,0.001074,0.022556,0.004296,0,0.000537,0.002685,0,0.000537,0.002148,0.029538,0.000537,0.004296,Colin_Powell
0.000673,86.431829,0.913277,499.062399,0.172989,228.445001,1909.817768,7.426926,10.981415,0.000381,4.162034,-0.305624,0.989302,3969,252,22.459708,112,-0.198806,0.196949,0.100978,1.653203,0.00041,0.000388,0,0,0.082999,0.037483,0.008701,0.028112,0.025435,0.001339,0.027443,0.073628,0.006693,0.002008,0,0.002008,0.023427,0.002008,0.063588,0.141232,0.054886,0.01004,0.002008,0.003347,0.002008,0,0.001339,0.002677,0.038153,0.000669,0.003347,0.003347,0.066934,0.000669,0.121821,0.072289,0.005355,0.001339,0,0.002008,0.002008,0,0.000669,0.002008,0,0,0,0,0,0,0,0.000669,0.034806,0.004016,0.001339,0.002677,0.000669,0,0,0.001339,0.026104,0.002008,0.003347,Colin_Powell
0.000631,285.178483,0.93704,2268.010035,0.156375,249.110995,8786.861655,8.038252,11.524705,0.000245,4.832109,-0.376444,0.997501,3969,252,48.016068,137,-0.1569,0.386529,0.110157,1.746573,0.009288,0.012197,0.00001,0.011279,0.130303,0.055758,0.007879,0.027273,0.033939,0.002424,0.02,0.055758,0.012727,0.007879,0.000606,0.001818,0.028485,0.003636,0.048485,0.187273,0.051515,0.013333,0.001818,0.00303,0,0.000606,0.00303,0.00303,0.020606,0.007879,0.00303,0.00303,0.052727,0.006667,0.054545,0.061818,0.010303,0.001818,0.001212,0.001818,0.001212,0,0,0,0,0.000606,0.000606,0,0.00303,0.000606,0.002424,0.00303,0.019394,0.001818,0.001818,0.001818,0.00303,0,0.001212,0.001818,0.025455,0.001818,0.004242,Colin_Powell
0.00092,111.446434,0.910257,620.88481,0.247179,331.01131,2372.092805,7.524044,10.806949,0.000359,4.127047,-0.35834,0.995215,3969,252,24.900485,164,0.270599,0.150485,0.118056,1.317446,0.019114,0.01891,0.019069,0.019193,0.11368,0.050739,0.012203,0.029544,0.023121,0.001927,0.032755,0.082852,0.003854,0,0,0.001285,0.037251,0.002569,0.055234,0.112396,0.039178,0.010276,0.004496,0.00578,0.003211,0.001285,0.003854,0.003211,0.025048,0.003211,0.000642,0.001285,0.06808,0.004496,0.097624,0.092486,0.011561,0.001927,0,0.004496,0.002569,0,0.000642,0.001285,0,0,0,0,0,0,0.000642,0.001285,0.016057,0.005138,0.000642,0.001927,0.001285,0,0.001285,0,0.023764,0.001927,0,Colin_Powell
0.000624,104.956525,0.929564,746.3529,0.163454,181.034345,2880.455075,7.644265,11.186558,0.000324,4.2989,-0.334902,0.99386,3969,252,27.496271,87,0.855768,0.30363,0.099933,1.380962,0.000055,0,0.000002,0,0.083708,0.051124,0.008427,0.024719,0.016854,0.002247,0.026404,0.06236,0.008427,0.003371,0.002247,0.001124,0.030899,0.002809,0.072472,0.141573,0.054494,0.020787,0.003933,0.001685,0.001685,0,0.001124,0.004494,0.021348,0.002247,0.002809,0.001124,0.064607,0.001124,0.138202,0.070225,0.009551,0.000562,0,0,0.000562,0,0.001124,0.003371,0.000562,0,0,0.000562,0.000562,0,0.000562,0.003371,0.017978,0.002247,0,0.001124,0.001124,0,0.000562,0.003371,0.02191,0.000562,0.001685,Colin_Powell
0.000604,97.17981,0.91804,593.1008,0.163773,224.250033,2275.223391,7.534717,11.115617,0.000341,4.238115,-0.311691,0.991171,3969,252,24.405839,115,-0.429613,0.218129,0.096762,1.715363,0.000412,0,0,0.000732,0.132862,0.033216,0.010601,0.035336,0.036749,0.001413,0.029682,0.071378,0.013428,0.001413,0,0.001413,0.024735,0.000707,0.058657,0.083392,0.040283,0.010601,0,0.003534,0.00636,0,0.00212,0.004947,0.036749,0.000707,0.00212,0.004947,0.090459,0.001413,0.082686,0.055124,0.012014,0.000707,0.000707,0,0.003534,0,0.000707,0,0,0,0,0,0.00212,0,0.000707,0.00212,0.028269,0.005654,0,0.000707,0.002827,0,0.000707,0.000707,0.054417,0.00212,0.004947,Colin_Powell
0.00034,334.753552,0.918849,2063.365372,0.124338,297.301616,7918.707937,8.260392,11.909547,0.000161,5.045915,-0.376526,0.997914,3969,252,45.483895,154,0.190777,0.305138,0.104336,1.70065,0.011987,0.012509,0.015178,0.014336,0.134852,0.044951,0.009852,0.03202,0.01601,0.003695,0.019089,0.053571,0.009852,0.003079,0.001232,0.003079,0.03202,0.003079,0.054187,0.167488,0.054803,0.0117,0.001232,0.004926,0.001232,0.001232,0.002463,0.002463,0.03202,0.005542,0.000616,0.00431,0.041256,0.002463,0.084975,0.079433,0.012315,0,0,0,0.000616,0,0.001232,0,0.001232,0,0,0,0.001232,0,0.001847,0.001847,0.028941,0.003079,0.000616,0.001232,0.003695,0.000616,0,0.000616,0.020936,0.000616,0.000616,Colin_Powell
0.000359,234.963947,0.939615,1946.367059,0.134958,172.385934,7550.50429,8.225458,11.83313,0.000232,4.792747,-0.374128,0.997738,3969,252,44.235736,82,-0.945906,0.509883,0.098367,1.369414,0.004044,0.000124,0.002222,0.000677,0.122568,0.046693,0.012322,0.040208,0.022698,0.001297,0.011025,0.073281,0.016861,0.001946,0.001946,0.001946,0.026589,0.002594,0.037613,0.186122,0.047341,0.016213,0.001946,0.003243,0.001946,0.000649,0.002594,0.003243,0.037613,0.003243,0.005188,0.003891,0.031777,0.002594,0.083658,0.060311,0.011025,0.003891,0.001297,0.000649,0.000649,0.000649,0,0.001946,0.001297,0,0.000649,0,0.00454,0.001297,0,0.002594,0.022698,0.003891,0,0,0.003243,0.000649,0.001297,0,0.025292,0.000649,0.000649,Colin_Powell
0.000798,88.155185,0.883311,377.757172,0.178206,239.838845,1422.873502,7.212469,10.744202,0.000376,4.147456,-0.286494,0.985038,3969,252,19.436226,121,0.382147,0.16217,0.100584,1.801345,0.001097,0.000155,0.00017,0.000001,0.109335,0.029412,0.012788,0.028133,0.02046,0.000639,0.033887,0.079284,0.006394,0.000639,0.000639,0.000639,0.026854,0.001918,0.049872,0.126598,0.040921,0.004476,0.001918,0.003197,0.003197,0.000639,0.001918,0.005115,0.038363,0.003197,0.001279,0.003836,0.074169,0.003197,0.11509,0.06202,0.021739,0.003197,0.000639,0.001918,0.000639,0,0.000639,0.001918,0.000639,0,0,0,0,0,0,0.000639,0.031969,0.004476,0.000639,0.001279,0.003836,0,0.001918,0.003836,0.023657,0.003197,0.003197,Colin_Powell
0.000442,147.090623,0.931165,1069.471012,0.157402,215.348044,4130.793425,7.871448,11.533198,0.000275,4.508137,-0.335044,0.994747,3969,252,32.884862,113,-0.782685,0.303981,0.102234,1.681438,0.000196,0.002109,0.000215,0.000054,0.104949,0.062612,0.005963,0.031604,0.045915,0.00477,0.02743,0.075134,0.014908,0.002385,0.001193,0.001193,0.036971,0.003578,0.046512,0.175909,0.044126,0.012522,0,0.003578,0.003578,0.000596,0.001789,0.002385,0.034586,0.00477,0.001193,0.004174,0.038163,0.001193,0.064401,0.077519,0.004174,0,0,0.000596,0,0,0.000596,0.001789,0.001193,0,0,0,0.001193,0,0.001193,0.002385,0.016696,0.002385,0,0.001193,0.000596,0,0.000596,0.002385,0.022063,0.000596,0.00477,Colin_Powell
0.000304,379.74223,0.885131,1656.210714,0.11071,219.549691,6245.100625,8.17095,12.005103,0.000177,5.125155,-0.344098,0.996486,3969,252,41.29997,115,-0.404143,0.37817,0.100005,1.769488,0.001623,0.002609,0.000013,0,0.137019,0.04387,0.012019,0.023437,0.021034,0.002404,0.022837,0.060096,0.015024,0.004207,0.002404,0.003005,0.028245,0.001803,0.063702,0.152043,0.051683,0.008413,0.001803,0.004207,0.003606,0.000601,0.004207,0.002404,0.02524,0.001803,0.002404,0.004207,0.063101,0.003005,0.070312,0.069111,0.01262,0.001803,0,0.001202,0.005409,0,0.001803,0.002404,0.000601,0.000601,0,0,0.000601,0,0.002404,0.001202,0.025841,0.002404,0.002404,0.001202,0.001803,0,0.001202,0.001202,0.019832,0,0.004207,Colin_Powell
0.000378,208.736052,0.945745,1926.609709,0.147794,224.331837,7497.702785,8.241035,11.753635,0.00022,4.700763,-0.393001,0.998345,3969,252,44.241079,112,-0.028354,0.39409,0.10403,1.649726,0.003195,0.003954,0.000046,0.000005,0.12766,0.058027,0.010961,0.031593,0.033527,0.001289,0.030948,0.057382,0.011605,0.000645,0.003224,0.002579,0.028369,0.001934,0.064475,0.117344,0.042553,0.012895,0.003868,0.003868,0.002579,0.001289,0.002579,0.007092,0.023856,0.003868,0.001289,0.003224,0.052869,0.004513,0.091554,0.067054,0.014829,0.001289,0.000645,0.001934,0.001289,0,0.001934,0.003224,0.000645,0.000645,0,0.000645,0.001289,0.000645,0.001289,0.001934,0.016119,0.000645,0.001289,0.000645,0.003224,0,0.000645,0,0.034172,0.000645,0.003868,Colin_Powell
0.000534,209.263292,0.932289,1552.159041,0.149766,315.526965,5999.372873,7.829301,11.368569,0.000241,4.635475,-0.349573,0.995733,3969,252,40.104471,169,2.271037,0.255309,0.110165,1.44164,0.017188,0,0.017732,0.016014,0.132373,0.041838,0.01166,0.037723,0.030864,0.004801,0.034294,0.082305,0.013032,0.004801,0.000686,0.001372,0.032236,0,0.040466,0.076818,0.041152,0.004801,0.001372,0.003429,0.003429,0,0.000686,0.006173,0.042524,0.002743,0,0.002058,0.074074,0.003429,0.088477,0.048011,0.017147,0.001372,0.002058,0.000686,0.000686,0,0.000686,0.000686,0,0,0,0,0,0,0.001372,0.004801,0.041838,0.004115,0,0.000686,0.003429,0,0.000686,0.000686,0.048697,0.001372,0.001372,Colin_Powell
0.000643,105.878887,0.9211,672.463775,0.180977,244.898122,2583.976214,7.55907,11.080535,0.000346,4.251808,-0.326541,0.992895,3969,252,26.270114,125,0.512663,0.215107,0.104358,1.704826,0.006746,0.004967,0.000091,0,0.153792,0.051966,0.013343,0.035112,0.035815,0.00632,0.038624,0.070927,0.014747,0.001404,0.000702,0.002809,0.025281,0.002107,0.043539,0.116573,0.042837,0.008427,0.000702,0.00632,0.003511,0,0.001404,0.004916,0.020365,0.005618,0.002107,0.001404,0.058287,0.004213,0.073034,0.05618,0.011236,0.002107,0,0.001404,0.000702,0.000702,0.000702,0.001404,0.000702,0,0,0,0.002107,0.000702,0.001404,0.002107,0.016152,0.004916,0,0.002809,0.002809,0,0.002107,0.004213,0.03441,0,0.004916,Colin_Powell
0.000369,219.13808,0.926785,1498.786106,0.13372,200.709414,5776.006346,8.095069,11.793851,0.000249,4.770647,-0.352906,0.996625,3969,252,38.951205,108,-0.766758,0.389334,0.101353,1.708068,0.000226,0.000808,0,0,0.115224,0.053731,0.010149,0.029851,0.020896,0.001791,0.027463,0.059104,0.017313,0.001791,0.000597,0.000597,0.02209,0.001791,0.059701,0.127164,0.050746,0.013731,0.004179,0.001791,0.002985,0,0.002388,0.001791,0.020896,0.003582,0.002985,0.001791,0.052537,0.004776,0.152836,0.067463,0.010149,0.001194,0.001194,0.000597,0.001791,0.000597,0.000597,0.002985,0,0,0,0,0.000597,0,0,0.001791,0.016119,0.001791,0.000597,0.001194,0.002388,0,0.000597,0.001791,0.01791,0.001791,0.000597,Colin_Powell
0.000382,243.543765,0.896838,1181.899365,0.131329,247.052705,4484.053696,7.995265,11.719552,0.0002,4.77262,-0.342952,0.995846,3969,252,34.547533,128,-0.031055,0.279333,0.104788,1.7655,0.006997,0.010776,0.000027,0.007649,0.118406,0.048066,0.008206,0.026377,0.018757,0.001172,0.021102,0.056272,0.006448,0.001172,0.001172,0.002345,0.02286,0,0.078546,0.109613,0.047479,0.016413,0.003517,0.004103,0.001758,0,0.001758,0.004103,0.025205,0.006448,0.000586,0.002345,0.057444,0.005862,0.142438,0.080305,0.014068,0.001758,0.001172,0.001758,0.003517,0,0.000586,0.000586,0.001758,0,0,0,0.001758,0,0,0.001172,0.020516,0.002345,0.001172,0.001172,0.002931,0,0.001172,0.003517,0.016999,0.000586,0.001172,Colin_Powell
0.000426,141.760699,0.917704,861.960935,0.130045,278.412894,3306.083039,7.802884,11.548896,0.000238,4.545138,-0.317053,0.993135,3969,252,29.44756,142,-0.292202,0.211883,0.09545,1.723681,0.010873,0.000571,0.010907,0.008308,0.098318,0.044631,0.011643,0.030401,0.017464,0.001294,0.031048,0.068564,0.006468,0.003881,0.001294,0.001294,0.015524,0.001294,0.062743,0.084088,0.053687,0.012937,0.000647,0.004528,0.002587,0,0.000647,0.004528,0.050453,0.003234,0.002587,0.002587,0.086028,0.000647,0.11837,0.061449,0.013583,0,0,0.001294,0.001294,0,0.000647,0.001294,0,0,0,0,0,0,0.001294,0.000647,0.045278,0.00194,0.001294,0.00194,0.001294,0,0.00194,0.000647,0.036223,0.001294,0.003234,Colin_Powell
0.000398,196.203833,0.918118,1198.547931,0.135761,237.285861,4597.98789,8.019725,11.681487,0.000216,4.715213,-0.353804,0.996501,3969,252,34.669702,121,0.13668,0.291421,0.105256,1.70408,0.004982,0.005544,0,0.006635,0.10984,0.034897,0.012586,0.026888,0.034897,0.004005,0.025744,0.055492,0.016018,0.004577,0,0.003432,0.04405,0.005149,0.066362,0.122426,0.045767,0.01373,0.001716,0.000572,0.005149,0.001716,0.001716,0.00286,0.020595,0.00286,0.00286,0.000572,0.045195,0.003432,0.135584,0.100686,0.005149,0.001144,0,0.000572,0.000572,0,0.000572,0.002288,0,0,0,0,0.001716,0,0.000572,0.002288,0.011442,0.003432,0.001144,0.000572,0,0.000572,0.000572,0.000572,0.012014,0.000572,0.00286,Colin_Powell
0.000538,140.89669,0.925211,942.650268,0.162916,253.614947,3629.704384,7.800597,11.385172,0.000265,4.505338,-0.340232,0.994972,3969,252,30.838425,130,-0.477264,0.243364,0.099652,1.751756,0.000496,0.009164,0.006402,0,0.134589,0.048117,0.011855,0.029289,0.029986,0.006276,0.031381,0.078801,0.009763,0.001395,0.000697,0.002789,0.033473,0.002092,0.048117,0.078801,0.046025,0.016039,0.000697,0.002789,0.002789,0,0.000697,0.004184,0.027197,0.002789,0.000697,0.003487,0.066248,0.002789,0.110879,0.064854,0.014644,0.002092,0,0.002789,0,0,0,0.002092,0,0,0,0.000697,0,0,0.000697,0,0.029289,0.006276,0.001395,0.000697,0.004184,0,0.002092,0.001395,0.025105,0.002789,0.004184,Donald_Rumsfeld
0.000482,127.645138,0.941411,1089.606013,0.16147,222.161863,4230.778913,7.898271,11.446869,0.000331,4.430193,-0.353159,0.996123,3969,252,33.051661,111,-0.673279,0.296911,0.101923,1.637314,0.004677,0,0.005312,0.001821,0.106808,0.033729,0.013741,0.024984,0.041224,0.001874,0.030606,0.053716,0.010618,0,0.000625,0,0.030606,0.001249,0.036852,0.061212,0.070581,0.009994,0.002498,0.004372,0.003123,0,0.001249,0.002498,0.024984,0.004997,0.002498,0.001249,0.078701,0.002498,0.149282,0.066209,0.013741,0.001874,0,0.001874,0.003748,0,0.001249,0.000625,0.000625,0,0,0,0.003123,0,0.001249,0.001249,0.043723,0.006871,0.001249,0.001249,0.004372,0,0.001249,0.000625,0.031855,0.003123,0.003748,Donald_Rumsfeld
