haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita','desvio padrão histograma','mediana histograma','curtose histograma','variancia histograma',classe
0.004357,0.594607,0.565481,0.451867,0.099291,0.361839,0.444062,0.82576,0.945248,0.042687,0.879336,0.471654,0.926623,1,0.914513,0.59972,0.371622,0.053537,0.599737,0.110841,0.909245,0.01142,0.013334,0.052132,0.000073,0.469111,0.25,0.299634,0.469111,David_Beckham
0.081896,0.1017,0.646931,0.091493,0.35328,0.466585,0.092709,0.389189,0.508159,0.336634,0.346065,0.673036,0.686247,1,0.914513,0.189441,0.472973,0.10709,0.168967,0.236041,0.915198,0.034648,0,0.270455,0.001308,0.564249,0.25,0.298376,0.564249,David_Beckham
0.025887,0.425375,0.464192,0.25455,0.149468,0.475242,0.248291,0.626591,0.796693,0.127785,0.741102,0.622696,0.817147,1,0.914513,0.40193,0.5,0.113869,0.335907,0.200388,0.949191,0.186513,0.312923,0.053193,0.00313,0.2586,0.25,0.080777,0.2586,David_Beckham
0.134427,0.137418,0.603808,0.106343,0.483589,0.512116,0.106667,0.341592,0.397988,0.333878,0.3491,0.597562,0.735129,1,0.914513,0.202823,0.540541,0.172136,0.158088,0.376002,0.906098,0.393591,0.559285,0.643199,0.465871,0.337027,0.25,0.186427,0.337027,David_Beckham
0.090664,0.130534,0.768706,0.193164,0.415877,0.571871,0.195549,0.500489,0.505788,0.316106,0.355142,0.431618,0.885098,1,0.914513,0.334206,0.567568,0.216317,0.229534,0.297006,0.88784,0.646149,0.811089,0.717811,0.545807,0.182711,0.5,0.247705,0.182711,David_Beckham
0.078011,0.250686,0.525597,0.164377,0.322109,0.483725,0.162106,0.460778,0.572484,0.239921,0.531511,0.607638,0.780952,1,0.914513,0.293702,0.506757,0.234187,0.243248,0.289378,0.958545,0.239337,0.012583,0.367718,0.166084,0.109215,0.625,0.138963,0.109215,David_Beckham
0.166376,0.072264,0.602772,0.050962,0.526545,0.118858,0.052316,0.244582,0.315192,0.488039,0.252901,0.675677,0.62162,1,0.914513,0.111006,0.155405,0.225654,0.328495,0.171538,0.457955,0,0,0,0,0.089146,0.5,0.036131,0.089146,David_Beckham
0.067448,0.131952,0.673664,0.131661,0.356669,0.365095,0.132703,0.455698,0.561015,0.331313,0.377101,0.609719,0.771795,1,0.914513,0.243667,0.364865,0.075269,0.271073,0.196476,0.835012,0.124472,0.129811,0.01665,0,0.28099,0.25,0.12358,0.28099,David_Beckham
0.035114,0.324036,0.522622,0.215462,0.244523,0.398738,0.211795,0.599909,0.746755,0.211283,0.634377,0.613011,0.813788,1,0.914513,0.351817,0.405405,0.097862,0.345308,0.202892,0.9195,0.218285,0.000062,0.001586,0.161865,0.130131,0.25,0.097935,0.130131,David_Beckham
0.142293,0.092672,0.931953,0.397871,0.571377,0.522419,0.405846,0.516332,0.411202,0.472309,0.254622,0.26489,0.939875,1,0.914513,0.558248,0.614865,0.197371,0.430135,0.407724,0.762111,0.667701,0,0.712554,0.521522,0.318535,0.25,0.142238,0.318535,David_Beckham
0.0326,0.183617,0.72313,0.219219,0.22818,0.367634,0.220365,0.608866,0.735226,0.296185,0.50754,0.579083,0.832512,1,0.914513,0.356719,0.364865,0.060382,0.372042,0.146246,0.876818,0.009069,0.080499,0.021614,0.000232,0.534267,0.25,0.396991,0.534267,David_Beckham
0.022206,0.213817,0.804176,0.352452,0.240804,0.356719,0.355387,0.726193,0.800823,0.25786,0.537216,0.44837,0.918834,1,0.914513,0.503109,0.364865,0.032093,0.519062,0.194734,0.823485,0.316163,0.188579,0.328088,0,0.305024,0.5,0.121354,0.305024,David_Beckham
0.074332,0.093063,0.780838,0.151859,0.383531,0.276027,0.154637,0.476075,0.554286,0.470313,0.319159,0.567966,0.798632,1,0.914513,0.269527,0.331081,0.074092,0.361691,0.174431,0.815296,0.001639,0.007979,0,0.002397,0.539983,0,0.316925,0.539983,David_Beckham
0.143415,0.018967,0.779538,0.049945,0.52649,0.509739,0.053074,0.262472,0.296652,0.653425,0.09395,0.613665,0.683353,1,0.914513,0.116276,0.513514,0.130044,0.093125,0.129001,0.914827,0.558865,0,0.548229,0,0.656215,0.25,0.462536,0.656215,David_Beckham
0.079678,0.181212,0.538148,0.117857,0.366889,0.520333,0.116948,0.422804,0.524032,0.406168,0.412808,0.623282,0.752012,1,0.914513,0.226219,0.527027,0.144122,0.173613,0.304224,0.910125,0.426425,0.54483,0.005684,0.48502,0.273165,0.25,0.089478,0.273165,David_Beckham
0.099925,0.152681,0.711147,0.174998,0.521507,0.439165,0.176255,0.488305,0.517044,0.440587,0.368036,0.488767,0.855084,1,0.914513,0.298466,0.459459,0.083809,0.272473,0.355913,0.853048,0.462637,0,0.437646,0.249003,0.107488,0.5,0.064977,0.107488,David_Beckham
0.047797,0.205382,0.688383,0.21661,0.215747,0.759756,0.216966,0.56371,0.674258,0.171779,0.530441,0.566692,0.832402,1,0.914513,0.365479,0.763514,0.205664,0.175309,0.10099,0.841182,0.854001,0.000074,0.863229,0.807638,0.47122,0.25,0.226496,0.47122,David_Beckham
0.083886,0.132966,0.527248,0.079092,0.386192,0.503425,0.078992,0.353779,0.504765,0.347351,0.371565,0.733349,0.608319,1,0.914513,0.164686,0.5,0.097673,0.132402,0.2005,0.934323,0.394579,0,0.411092,0.002042,0.285185,0.5,0.107525,0.285185,David_Beckham
0.039427,0.27741,0.479341,0.1642,0.222349,0.517156,0.161025,0.52411,0.70702,0.165583,0.607392,0.694438,0.733018,1,0.914513,0.29536,0.52027,0.14787,0.228284,0.206287,0.955742,0.520651,0.000677,0.521992,0.481633,0.130732,0.5,0.088548,0.130732,Donald_Rumsfeld
0.052597,0.186273,0.692123,0.198485,0.324637,0.692369,0.199105,0.54581,0.647666,0.206454,0.484551,0.557153,0.835429,1,0.914513,0.335224,0.668919,0.07116,0.178553,0.309909,0.892443,0.757924,0.651309,0.759331,0,0.112464,0.5,0.10024,0.112464,Donald_Rumsfeld
0.026527,0.207176,0.814368,0.359888,0.201551,0.471065,0.363203,0.725776,0.793795,0.180875,0.570197,0.435765,0.919971,0.999496,0.91752,0.520872,0.506757,0.121318,0.435122,0.166794,0.8786,0.391589,0.33468,0.505147,0,0.458772,0.25,0.157567,0.458772,Donald_Rumsfeld
0.083414,0.17797,0.67348,0.178428,0.291123,0.569453,0.178905,0.402982,0.534776,0.289697,0.476186,0.672405,0.705893,1,0.914513,0.318598,0.608108,0.318066,0.220842,0.195481,0.876818,0.76264,0,0.674644,0.61914,0.09834,0.5,0.135004,0.09834,Donald_Rumsfeld
0.036119,0.360615,0.551746,0.259835,0.231565,0.594696,0.25587,0.597916,0.738633,0.182354,0.664994,0.581228,0.838449,1,0.914513,0.412886,0.628378,0.147576,0.276438,0.232083,0.91221,0.708866,0.000172,0.66047,0.583653,0.157467,0.5,0.119816,0.157467,Donald_Rumsfeld
0.053681,0.3434,0.608746,0.285168,0.251204,0.790631,0.282317,0.597573,0.700998,0.140234,0.666479,0.546166,0.854283,1,0.914513,0.435775,0.810811,0.102066,0.205925,0.250598,0.854939,0.84008,0.802322,0.80856,0.853873,0.132866,0.25,0.06585,0.132866,Donald_Rumsfeld
0.105601,0.131127,0.516384,0.075231,0.349766,0.518112,0.075112,0.264049,0.428763,0.389935,0.386374,0.81178,0.468367,1,0.914513,0.163053,0.533784,0.362816,0.126179,0.153168,0.943342,0.578278,0.499458,0.58842,0,0.174952,0.5,0.21772,0.174952,Donald_Rumsfeld
0.049793,0.14033,0.739043,0.18143,0.327975,0.669018,0.183238,0.532675,0.641375,0.275393,0.417913,0.585379,0.813574,1,0.914513,0.316668,0.628378,0.070299,0.175894,0.180801,0.907244,0.588697,0.447475,0.631233,0.81418,0.229237,0.5,0.133461,0.229237,Donald_Rumsfeld
0.065139,0.203719,0.560563,0.143169,0.351383,0.414995,0.142034,0.473038,0.622801,0.327365,0.50958,0.682231,0.719767,1,0.914513,0.25765,0.418919,0.075098,0.253513,0.192229,0.902356,0.166275,0,0.000134,0,0.119886,0.5,0.071467,0.119886,Donald_Rumsfeld
0.029962,0.387702,0.565274,0.289684,0.169844,0.549108,0.285436,0.644492,0.778212,0.141793,0.716638,0.571451,0.853737,1,0.914513,0.440988,0.574324,0.139249,0.32087,0.176504,0.935345,0.600393,0.682275,0.675681,0.595735,0.099694,0.5,0.147717,0.099694,Donald_Rumsfeld
0.063372,0.233526,0.618072,0.196348,0.288947,0.54959,0.19533,0.511632,0.610053,0.227086,0.53973,0.582196,0.809964,1,0.914513,0.333278,0.574324,0.182352,0.240093,0.245703,0.930206,0.656368,0,0.625342,0.569138,0.237884,0.25,0.120819,0.237884,Donald_Rumsfeld
0.060769,0.223793,0.542392,0.151107,0.242692,0.683777,0.149463,0.45074,0.612745,0.155101,0.537359,0.700051,0.695219,1,0.914513,0.272693,0.675676,0.211274,0.140434,0.159805,0.865566,0.8888,0.850181,0.772675,0.80238,0.137337,0.5,0.080742,0.137337,Donald_Rumsfeld
0.061764,0.343304,0.694571,0.366157,0.307606,0.387874,0.365016,0.650029,0.72528,0.199518,0.626872,0.462821,0.903944,1,0.914513,0.519726,0.432432,0.030383,0.506319,0.295273,0.907244,0.381132,0,0.406384,0.369733,0.157039,0.5,0.16271,0.157039,Donald_Rumsfeld
0.01781,0.454497,0.652975,0.428341,0.199767,0.620364,0.424762,0.77513,0.856576,0.090984,0.767007,0.434643,0.931452,1,0.914513,0.57753,0.635135,0.069531,0.377104,0.235857,0.917103,0.639081,0.700374,0.694294,0.637678,0.18439,0.5,0.134519,0.18439,Donald_Rumsfeld
0.035161,0.278343,0.603127,0.226163,0.194465,0.547606,0.224262,0.573579,0.725814,0.118361,0.616281,0.613198,0.810003,1,0.914513,0.373073,0.547297,0.181101,0.269877,0.166405,0.943951,0.521052,0.003287,0.541337,0.437905,0.13514,0.5,0.103416,0.13514,Donald_Rumsfeld
0.09787,0.125279,0.702424,0.140352,0.447242,0.613776,0.141802,0.415214,0.473572,0.327643,0.360125,0.561282,0.79565,1,0.914513,0.260705,0.608108,0.287298,0.159767,0.261041,0.896566,0.770458,0.755842,0.777908,0.782215,0.198993,0.5,0.112529,0.198993,Donald_Rumsfeld
0.031991,0.347008,0.584548,0.270135,0.18086,0.516519,0.266846,0.618493,0.758997,0.1282,0.669323,0.580739,0.840019,1,0.914513,0.415303,0.554054,0.142159,0.321045,0.236423,0.928893,0.56682,0.000493,0.591786,0.550356,0.201509,0.5,0.063954,0.201509,Donald_Rumsfeld
0.045849,0.280495,0.519333,0.183117,0.222161,0.43116,0.180237,0.510824,0.678976,0.128977,0.612381,0.669764,0.748201,1,0.914513,0.321648,0.459459,0.199846,0.297196,0.129176,0.937533,0.364208,0,0.379318,0.225342,0.190517,0.5,0.185806,0.190517,Donald_Rumsfeld
0.015821,0.290361,0.683977,0.299954,0.162401,0.472466,0.299203,0.695211,0.843689,0.132916,0.675684,0.560951,0.869006,1,0.914513,0.453549,0.459459,0.058906,0.381149,0.103941,0.93453,0.34123,0.251533,0.397407,0.030766,0.222803,0.375,0.105706,0.222803,Donald_Rumsfeld
0.034631,0.265397,0.740647,0.333275,0.286995,0.464772,0.334067,0.682412,0.75477,0.202709,0.594795,0.462351,0.907688,1,0.914513,0.486741,0.452703,0.053333,0.410257,0.299663,0.885378,0.377605,0.236142,0.459041,0,0.257423,0.5,0.218623,0.257423,Donald_Rumsfeld
0.125112,0.10715,0.721894,0.131344,0.4719,0.639342,0.133215,0.376113,0.434021,0.380952,0.32724,0.578902,0.766482,1,0.914513,0.248586,0.662162,0.365454,0.140814,0.266908,0.871243,0.653178,0.570883,0.782409,0.011629,0.138925,0.5,0.055919,0.138925,George_Robertson
0.040637,0.365011,0.488518,0.227496,0.204541,0.614733,0.222702,0.561912,0.719938,0.160706,0.682676,0.636105,0.790475,1,0.914513,0.379222,0.621622,0.213232,0.24359,0.175907,0.905549,0.749794,0.754008,0.760526,0.76704,0.290129,0.5,0.180698,0.290129,George_Robertson
0.052471,0.176504,0.677251,0.178522,0.322634,0.659147,0.17905,0.543044,0.643017,0.274478,0.45912,0.571059,0.82513,1,0.914513,0.310173,0.655405,0.080669,0.1754,0.299772,0.885937,0.530821,0.440937,0.802169,0,0.372809,0.5,0.325036,0.372809,George_Robertson
0.07033,0.185799,0.703588,0.206091,0.378926,0.696975,0.206886,0.549566,0.585894,0.311131,0.43578,0.470109,0.873798,1,0.914513,0.342208,0.709459,0.137025,0.181662,0.410587,0.847229,0.832074,0.857187,0.781921,0.752721,0.501988,0.25,0.257196,0.501988,George_Robertson
0.043767,0.269008,0.738486,0.336029,0.262604,0.711326,0.336757,0.643016,0.697537,0.204055,0.550375,0.447802,0.903493,1,0.914513,0.498272,0.72973,0.263162,0.278277,0.29314,0.819985,0.851963,0.883129,0.802461,0.776175,0.51349,0.25,0.169922,0.51349,George_Robertson
0.064546,0.108789,0.745911,0.14751,0.360485,0.459055,0.149667,0.506539,0.58551,0.371699,0.363399,0.558907,0.822048,1,0.914513,0.264297,0.466216,0.096577,0.232985,0.224173,0.889698,0.373302,0.231427,0.441757,0.000012,0.148041,0.5,0.026198,0.148041,George_Robertson
0.134089,0.132331,0.680885,0.135969,0.593506,0.455292,0.137089,0.342399,0.373466,0.566149,0.276985,0.542575,0.783281,1,0.914513,0.253346,0.5,0.206788,0.22742,0.365162,0.920384,0.427714,0.000628,0.533202,0.399154,0.10597,0.25,0.034033,0.10597,George_Robertson
0.075027,0.165356,0.558061,0.112467,0.29763,0.551369,0.111979,0.386684,0.555554,0.272757,0.473621,0.738527,0.634407,1,0.914513,0.212232,0.574324,0.177919,0.149082,0.212475,0.923088,0.076026,0.069874,0.318855,0.277581,0.12832,0.5,0.059667,0.12832,George_Robertson
0.096306,0.205612,0.873446,0.489418,0.386399,0.733107,0.495516,0.493886,0.508577,0.283589,0.451895,0.45109,0.871487,0.997229,0.9423,0.646442,0.810811,0.309059,0.36324,0.404998,0.707369,0.820316,0.772119,0.901566,0,0.469879,0.5,0.438457,0.469879,George_Robertson
0.030021,0.240802,0.774091,0.346161,0.254093,0.392319,0.348054,0.737415,0.795191,0.19165,0.575442,0.417444,0.93014,1,0.914513,0.501867,0.398649,0.055335,0.484802,0.113425,0.899991,0.170152,0.214004,0.005757,0.019712,0.424466,0.25,0.164242,0.424466,George_Robertson
0.163664,0.135172,0.674104,0.135673,0.516759,1,0.136691,0.330035,0.366049,0.349371,0.323475,0.568708,0.760266,1,0.914513,0.258468,1,0.47638,0.047518,0.467154,0.585295,1,0.991837,1,1,0.341363,0.5,0.288953,0.341363,George_Robertson
0.075772,0.184838,0.701689,0.204029,0.352723,0.385434,0.204814,0.512829,0.598122,0.302294,0.494163,0.562294,0.821075,1,0.914513,0.345944,0.439189,0.11941,0.350564,0.238527,0.924678,0.096828,0.000369,0.016515,0.052789,0.302042,0.25,0.067859,0.302042,George_Robertson
0.042053,0.406091,0.621021,0.349719,0.22856,0.578779,0.346115,0.676002,0.745096,0.116671,0.70778,0.444266,0.91496,1,0.914513,0.499218,0.628378,0.167598,0.343869,0.29281,0.902817,0.712669,0.704093,0.678291,0.679743,0.126657,0.5,0.129613,0.126657,George_Robertson
0.046861,0.458112,0.649919,0.428853,0.322724,0.597798,0.425164,0.71481,0.74833,0.192477,0.64811,0.390771,0.933944,1,0.914513,0.582333,0.635135,0.034818,0.397828,0.389026,0.860663,0.642096,0.000025,0.631026,0,0.39144,0.5,0.190493,0.39144,George_Robertson
0.171393,0.068255,0.614825,0.050866,0.544472,0.6963,0.052353,0.219197,0.276202,0.496437,0.209475,0.666079,0.616738,1,0.914513,0.116492,0.695946,0.209838,0.035734,0.264367,0.81545,0.869174,0,0.879794,0.803835,0.206873,0.5,0.13003,0.206873,George_Robertson
0.083373,0.145974,0.630961,0.125258,0.412489,0.40701,0.125693,0.400534,0.51092,0.464284,0.389685,0.652705,0.715481,1,0.914513,0.239484,0.439189,0.180889,0.243114,0.251758,0.88784,0.015198,0.101074,0.152908,0,0.214373,0.5,0.146445,0.214373,George_Robertson
0.042294,0.218819,0.65809,0.207999,0.261447,0.748144,0.207722,0.580658,0.693404,0.193771,0.525133,0.556192,0.845591,1,0.914513,0.349782,0.75,0.143592,0.167813,0.256173,0.840851,0.820491,0.762109,0.807389,0.863056,0.129447,0.5,0.061234,0.129447,George_Robertson
0.085947,0.136326,0.615742,0.110281,0.351415,0.385429,0.110725,0.399984,0.517102,0.385881,0.403092,0.67055,0.698864,1,0.914513,0.215879,0.398649,0.218748,0.23447,0.087695,0.88873,0.012521,0,0.015283,0,0.386756,0.25,0.154774,0.386756,George_Robertson
0.109144,0.144893,0.50373,0.081644,0.358713,0.745263,0.081196,0.286478,0.433538,0.31782,0.388071,0.765722,0.539184,1,0.914513,0.171154,0.75,0.218243,0.058185,0.168921,0.786303,0.912028,0.950565,0.901249,0.863313,0.316748,0.5,0.185713,0.316748,George_Robertson
0.095431,0.135237,0.822069,0.258756,0.397511,0.731764,0.262365,0.474554,0.496211,0.33873,0.374039,0.484066,0.848738,1,0.914513,0.420125,0.777027,0.263573,0.219868,0.352286,0.762111,0.848923,0.786414,0.896834,0,0.592163,0.25,0.422455,0.592163,George_Robertson
0.135899,0.179631,0.519716,0.110625,0.407629,0.512999,0.109617,0.264617,0.3685,0.416603,0.39769,0.709937,0.601523,1,0.914513,0.216895,0.540541,0.409223,0.169628,0.408984,0.948438,0.656718,0.545076,0.598495,0.715143,0.099829,0.5,0.130169,0.099829,George_W_Bush
0.178063,0.087247,0.600121,0.063298,0.541383,0.367751,0.064407,0.194114,0.262255,0.420017,0.241212,0.693863,0.566319,1,0.914513,0.142061,0.378378,0.482294,0.175004,0.32265,0.822204,0.006042,0.042823,0.01099,0,0.293461,0.375,0.127144,0.293461,George_W_Bush
0.149581,0.117999,0.480159,0.057681,0.494682,0.552788,0.057634,0.201341,0.306969,0.342666,0.281938,0.746052,0.523787,1,0.914513,0.130451,0.554054,0.332537,0.087544,0.404454,0.927059,0.616566,0.525118,0.610473,0.002519,0.241608,0.5,0.205923,0.241608,George_W_Bush
0.052746,0.196686,0.708315,0.221503,0.357608,0.42644,0.222256,0.579483,0.654254,0.345369,0.463922,0.507016,0.868924,1,0.914513,0.359656,0.445946,0.081244,0.333496,0.324075,0.873281,0.367423,0.201864,0.410678,0,0.311241,0.25,0.198076,0.311241,George_W_Bush
0.046388,0.202299,0.745559,0.262608,0.326017,0.586618,0.264038,0.603721,0.674372,0.269904,0.503817,0.498688,0.871789,1,0.914513,0.416603,0.594595,0.159062,0.28365,0.180397,0.896711,0.606547,0.743456,0.718262,0.586625,0.242951,0.25,0.07724,0.242951,George_W_Bush
0.078965,0.118553,0.586358,0.085201,0.318185,0.714729,0.085716,0.349168,0.507999,0.307199,0.380016,0.758514,0.580722,1,0.914513,0.177281,0.709459,0.126877,0.070471,0.143198,0.810827,0.856203,0.819658,0.886258,0.929993,0.294153,0.5,0.237762,0.294153,George_W_Bush
0.067921,0.283873,0.748127,0.366757,0.390829,0.643309,0.367632,0.601005,0.605546,0.284141,0.49173,0.398593,0.914332,1,0.914513,0.527439,0.689189,0.186647,0.331813,0.428685,0.843023,0.80423,0.862297,0.774334,0.715865,0.282506,0.5,0.211359,0.282506,George_W_Bush
0.134328,0.103733,0.812565,0.196808,0.46639,0.403171,0.200174,0.334104,0.384747,0.519658,0.310612,0.598195,0.73562,0.998614,0.922652,0.341093,0.466216,0.304675,0.336037,0.209983,0.920777,0.294336,0,0.30828,0.000073,0.246659,0.5,0.202291,0.246659,George_W_Bush
0.050826,0.206539,0.626856,0.177286,0.266545,0.663286,0.176775,0.518458,0.644953,0.243692,0.509299,0.621178,0.78218,1,0.914513,0.307678,0.655405,0.129749,0.173025,0.228287,0.841182,0.819753,0,0.749402,0.722933,0.250028,0.25,0.12764,0.250028,George_W_Bush
0.05048,0.20389,0.653944,0.191182,0.272099,0.505251,0.191054,0.519899,0.639209,0.311374,0.483936,0.607497,0.79098,1,0.914513,0.332454,0.52027,0.180255,0.265185,0.162272,0.901313,0.539402,0,0.555291,0,0.547812,0.25,0.416983,0.547812,George_W_Bush
0.0335,0.612294,0.625112,0.537477,0.212612,0.798911,0.530879,0.736645,0.795582,0.093383,0.76381,0.401236,0.936841,1,0.914513,0.672616,0.72973,0.088032,0.343414,0.450775,0.869682,0.806657,0.833202,0.848934,0.815501,0.203716,0.5,0.231493,0.203716,George_W_Bush
0.010725,0.443099,0.77911,0.629909,0.201982,0.613749,0.630962,0.890237,0.899442,0.105377,0.727973,0.290342,0.974906,1,0.914513,0.746285,0.574324,0.039567,0.500817,0.293449,0.887072,0.504053,0.684663,0.59625,0.418878,0.572064,0.25,0.328574,0.572064,George_W_Bush
0.124656,0.074994,0.70422,0.086615,0.541584,0.545455,0.088628,0.333316,0.366036,0.389461,0.196075,0.565048,0.758144,1,0.914513,0.17639,0.52027,0.205034,0.124468,0.355052,0.898369,0.52927,0.397597,0.556316,0.000196,0.304211,0.25,0.085051,0.304211,George_W_Bush
0.060569,0.186865,0.631294,0.161921,0.332791,0.442191,0.16175,0.513917,0.609361,0.346756,0.451859,0.578372,0.807286,1,0.914513,0.284486,0.459459,0.118172,0.258965,0.251015,0.909245,0.010407,0.27095,0.010746,0.004659,0.271525,0.25,0.083646,0.271525,George_W_Bush
0.102668,0.077569,0.643172,0.067134,0.422749,0.639206,0.06865,0.316129,0.420727,0.430693,0.268202,0.693843,0.630743,1,0.914513,0.144609,0.628378,0.110862,0.070806,0.092949,0.88334,0.831649,0.816752,0.749976,0.765194,0.465584,0.25,0.294905,0.465584,George_W_Bush
0.087218,0.151165,0.643549,0.135651,0.393021,0.54978,0.136129,0.462682,0.53328,0.332341,0.387222,0.551721,0.81409,1,0.914513,0.248474,0.554054,0.166304,0.177123,0.323337,0.895016,0.579516,0.72133,0.658775,0.514478,0.17541,0.25,0.04128,0.17541,George_W_Bush
0.057979,0.142782,0.676195,0.143724,0.262924,0.570913,0.144655,0.466652,0.59739,0.301574,0.436152,0.663463,0.731113,1,0.914513,0.259336,0.581081,0.126237,0.176326,0.132203,0.91808,0.716646,0.7307,0.633026,0.618895,0.326667,0.25,0.151501,0.326667,George_W_Bush
0.08202,0.295779,0.584373,0.229286,0.315187,0.552814,0.226863,0.464687,0.56722,0.184925,0.554431,0.581985,0.800729,1,0.914513,0.379452,0.581081,0.253447,0.274009,0.382459,0.914827,0.575601,0.692864,0.009868,0.621891,0.053225,0.5,0.090354,0.053225,George_W_Bush
0.042292,0.399436,0.841602,0.74709,0.299212,0.495373,0.752084,0.769036,0.75585,0.185778,0.628001,0.299081,0.96381,1,0.914513,0.830967,0.412162,0,0.660988,0.521148,0.773329,0.497398,0.257714,0.460919,0,0.137204,0.5,0.123051,0.137204,George_W_Bush
0.04624,0.319503,0.572333,0.240249,0.247638,0.744329,0.237258,0.577795,0.682705,0.184797,0.594332,0.555428,0.84434,1,0.914513,0.385201,0.763514,0.192273,0.192421,0.391022,0.83711,0.812073,0.894248,0.828052,0.748172,0.287393,0.5,0.239015,0.287393,George_W_Bush
0.026622,0.298324,0.64405,0.272667,0.165366,0.665469,0.271073,0.654589,0.784286,0.140823,0.652364,0.565864,0.854474,1,0.914513,0.421754,0.682432,0.067578,0.248364,0.202513,0.904307,0.657106,0.680847,0.743694,0.720499,0.408916,0.25,0.126701,0.408916,Gerhard_Schroeder
0.03511,0.281644,0.692208,0.298955,0.200921,0.587751,0.298476,0.645475,0.745916,0.169896,0.637186,0.525278,0.874117,1,0.914513,0.45196,0.621622,0.115122,0.308688,0.232307,0.914612,0.689678,0.748221,0.715713,0.656778,0.526951,0.25,0.267553,0.526951,Gerhard_Schroeder
0.027184,0.273814,0.722958,0.32253,0.213879,0.399063,0.322812,0.682519,0.789747,0.203266,0.626554,0.519105,0.882628,1,0.914513,0.478918,0.466216,0.060671,0.459189,0.133829,0.896368,0.010532,0.158918,0.230508,0.037602,0.419465,0.25,0.206668,0.419465,Gerhard_Schroeder
0.234316,0.11678,0.391952,0.040688,0.53544,0.46097,0.040324,0.123538,0.220935,0.494565,0.29733,0.771022,0.428883,1,0.914513,0.094749,0.472973,0.336207,0.092823,0.276619,0.973133,0.019513,0.00495,0.025688,0.019443,0.030025,0.5,0.066385,0.030025,Gerhard_Schroeder
0.232231,0.056492,0.487417,0.017137,0.594584,0.402878,0.018309,0.078811,0.16985,0.716669,0.181756,0.807844,0.316987,1,0.914513,0.041672,0.425676,0.220994,0.070668,0.250976,0.89201,0.009669,0.000037,0.00089,0,0.10849,0.5,0.058289,0.10849,Gerhard_Schroeder
0.049892,0.244705,0.833673,0.45892,0.388069,0.733793,0.463057,0.729593,0.675866,0.26126,0.4739,0.258203,0.965186,1,0.914513,0.612729,0.777027,0.172692,0.3397,0.491361,0.791631,0.778776,0.702394,0.851471,0,0.377625,0.25,0.100396,0.377625,Gerhard_Schroeder
0.040316,0.337074,0.458904,0.194734,0.243859,0.461839,0.190191,0.568776,0.736227,0.192209,0.656779,0.648916,0.783156,1,0.914513,0.330662,0.486486,0.085027,0.287093,0.125234,0.952251,0.240225,0.041456,0.376537,0,0.197721,0.5,0.098946,0.197721,Gerhard_Schroeder
0.041549,0.121504,0.755211,0.170358,0.253197,0.348004,0.172568,0.536449,0.674708,0.248097,0.43195,0.629656,0.782665,1,0.914513,0.300362,0.371622,0.088028,0.337231,0.036945,0.895016,0.007267,0,0.00011,0.079019,0.345486,0.25,0.173507,0.345486,Gerhard_Schroeder
0.054756,0.166658,0.59625,0.1285,0.256224,0.675836,0.128306,0.450072,0.619681,0.22848,0.481288,0.718793,0.674667,1,0.914513,0.241454,0.635135,0.111784,0.123474,0.155702,0.879851,0.833312,0.768906,0.770297,0.82181,0.157434,0.5,0.106096,0.157434,Gerhard_Schroeder
0.120711,0.10202,0.519515,0.054919,0.450928,0.505248,0.055353,0.275692,0.381873,0.414026,0.288708,0.725958,0.570187,1,0.914513,0.123767,0.506757,0.18597,0.099419,0.273988,0.923331,0.212468,0.458581,0.000512,0.232997,0.219868,0.25,0.071364,0.219868,Gerhard_Schroeder
0.105323,0.116736,0.3618,0.036091,0.38682,0.532913,0.035632,0.20914,0.407534,0.382332,0.332337,0.891643,0.299465,1,0.914513,0.083702,0.527027,0.073064,0.0589,0.234165,0.915732,0.436645,0.293863,0.531628,0.000929,0.130732,0.5,0.170877,0.130732,Gerhard_Schroeder
0.032354,0.351114,0.505709,0.226381,0.16417,0.485765,0.222032,0.602224,0.765199,0.116955,0.683229,0.616209,0.818646,1,0.914513,0.36967,0.503378,0.140835,0.303564,0.197817,0.934826,0.295424,0.402854,0.000281,0.393529,0.213223,0.5,0.078459,0.213223,Gerhard_Schroeder
0.11124,0.085155,0.680121,0.087808,0.517373,0.585042,0.089503,0.318554,0.395359,0.453071,0.253539,0.623589,0.712318,1,0.914513,0.18374,0.587838,0.177883,0.115109,0.317098,0.911783,0.479936,0.370213,0.614913,0.035193,0.119324,0.75,0.129595,0.119324,Gerhard_Schroeder
0.037726,0.342859,0.483462,0.209377,0.216635,0.711837,0.204948,0.572127,0.726078,0.156097,0.653641,0.63555,0.790723,1,0.914513,0.347024,0.722973,0.082743,0.177909,0.176986,0.872946,0.794837,0.743751,0.764088,0.801829,0.175369,0.5,0.070746,0.175369,Gerhard_Schroeder
