haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita',lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,lbp27,lbp28,lbp29,lbp30,lbp31,lbp32,lbp33,lbp34,lbp35,lbp36,lbp37,lbp38,lbp39,lbp40,lbp41,lbp42,lbp43,lbp44,lbp45,lbp46,lbp47,lbp48,lbp49,lbp50,lbp51,lbp52,lbp53,lbp54,lbp55,lbp56,lbp57,lbp58,lbp59,classe
0.000663,217.842923,0.941729,1873.624602,0.15799,260.398394,7276.655484,8.075173,11.555123,0.000231,4.706304,-0.382145,0.997759,3969,252,43.804942,138,-0.034876,0.337779,0.108815,1.711239,0.009535,0.01027,0.000091,0,0.108205,0.046373,0.007729,0.025565,0.021998,0.002973,0.025565,0.047562,0.00654,0.001189,0.001189,0,0.026159,0.001784,0.074911,0.105826,0.046968,0.011296,0.001189,0.007134,0.001189,0.000595,0.002973,0.001189,0.026754,0.004756,0.002973,0.002973,0.082045,0.004162,0.146849,0.078478,0.011891,0.005351,0,0,0.000595,0,0.000595,0.001189,0,0,0,0,0.001189,0,0.001189,0.000595,0.017836,0.002973,0.000595,0.002378,0.001784,0,0.001189,0.001189,0.022592,0.001189,0.000595,Colin_Powell
0.000418,183.136373,0.916157,1092.47531,0.131669,201.924444,4186.764868,7.875014,11.627807,0.000241,4.6938,-0.325303,0.994131,3969,252,33.13581,107,-0.168826,0.328003,0.099454,1.672281,0.000167,0.00136,0,0.001005,0.117034,0.04902,0.016544,0.031863,0.030025,0.002451,0.030025,0.065564,0.011642,0.000613,0.001225,0.004289,0.025735,0.001838,0.058211,0.122549,0.043505,0.009804,0.003064,0.00674,0.003064,0.003064,0.001838,0.003676,0.023897,0.004902,0.000613,0.001838,0.055147,0.002451,0.108456,0.084559,0.009804,0.001225,0.000613,0,0.002451,0,0.000613,0,0.000613,0,0,0,0.001225,0,0.001225,0.002451,0.018382,0.003064,0,0.001225,0.001838,0,0.001225,0.001838,0.021446,0.003064,0.002451,Colin_Powell
0.000331,276.646321,0.911046,1554.718967,0.117216,266.343095,5942.229547,8.130979,11.892214,0.000187,4.946095,-0.34687,0.996424,3969,252,39.421494,139,0.001661,0.2953,0.103399,1.744388,0.008616,0.010917,0.000058,0.011056,0.132007,0.054852,0.011453,0.030139,0.023508,0.000603,0.034961,0.045811,0.010247,0.001206,0.000603,0.003617,0.026522,0.001808,0.062688,0.086197,0.051236,0.024111,0.004219,0.003617,0.003014,0.000603,0.000603,0.002411,0.029536,0.004822,0.003617,0.002411,0.044605,0.001808,0.147679,0.086799,0.007233,0.004219,0.001206,0.000603,0.000603,0.000603,0,0.002411,0.001206,0,0,0,0.001206,0,0.000603,0.000603,0.014467,0.001808,0,0.000603,0.000603,0,0,0.002411,0.019289,0.002411,0.000603,Colin_Powell
0.000576,186.792233,0.978554,4364.933702,0.179726,284.636949,17272.942574,8.411662,11.59477,0.000226,4.594312,-0.448754,0.99937,3969,252,66.705036,164,-1.029054,0.470022,0.106366,1.301942,0.012582,0,0.012699,0.008339,0.118996,0.02724,0.007885,0.022222,0.022222,0.003584,0.023656,0.043011,0.012186,0.003584,0.000717,0.001434,0.027957,0.003584,0.049462,0.048746,0.066667,0.010036,0.000717,0.002151,0.004301,0.000717,0.001434,0.001434,0.044444,0.003584,0.000717,0.002151,0.100358,0.005018,0.095341,0.057348,0.020072,0.001434,0,0.000717,0.003584,0,0.000717,0.002151,0.001434,0,0,0,0.000717,0,0.003584,0.000717,0.049462,0.002151,0.001434,0,0.006452,0,0.001434,0.000717,0.085305,0.003584,0.001434,Colin_Powell
0.000426,141.760699,0.917704,861.960935,0.130045,278.412894,3306.083039,7.802884,11.548896,0.000238,4.545138,-0.317053,0.993135,3969,252,29.44756,142,-0.292202,0.211883,0.09545,1.723681,0.010873,0.000571,0.010907,0.008308,0.098318,0.044631,0.011643,0.030401,0.017464,0.001294,0.031048,0.068564,0.006468,0.003881,0.001294,0.001294,0.015524,0.001294,0.062743,0.084088,0.053687,0.012937,0.000647,0.004528,0.002587,0,0.000647,0.004528,0.050453,0.003234,0.002587,0.002587,0.086028,0.000647,0.11837,0.061449,0.013583,0,0,0.001294,0.001294,0,0.000647,0.001294,0,0,0,0,0,0,0.001294,0.000647,0.045278,0.00194,0.001294,0.00194,0.001294,0,0.00194,0.000647,0.036223,0.001294,0.003234,Colin_Powell
0.000392,215.366848,0.943463,1907.8799,0.154035,253.0225,7416.152752,8.310764,11.771187,0.000214,4.700138,-0.405781,0.998691,3969,252,43.993869,124,-0.141369,0.349003,0.115945,1.669349,0.007031,0.0048,0.007916,0.000473,0.08728,0.037889,0.007442,0.041949,0.028417,0.000677,0.031123,0.124493,0.006089,0,0,0.00203,0.027064,0,0.05751,0.18065,0.012855,0.004736,0.001353,0.001353,0.000677,0,0,0.003383,0.033829,0.002706,0,0.00203,0.046685,0.001353,0.088633,0.071719,0.005413,0,0.001353,0.000677,0.002706,0.000677,0.000677,0,0.000677,0,0,0,0.00203,0,0.000677,0.00203,0.018945,0.002706,0.000677,0.00203,0.00203,0,0.000677,0.000677,0.046008,0.002706,0.002706,Colin_Powell
0.000409,123.818729,0.950673,1256.864675,0.143193,174.432275,4903.639971,8.024397,11.60836,0.000283,4.42125,-0.360703,0.996655,3969,252,35.623453,82,-0.354709,0.407295,0.098273,1.409974,0.000105,0.001294,0,0,0.087279,0.056475,0.009127,0.046777,0.016543,0.002852,0.019966,0.077581,0.010839,0,0.001141,0,0.023959,0.002282,0.06389,0.195665,0.0251,0.011979,0.003993,0.003993,0.00057,0.00057,0.001141,0.005134,0.021677,0.003423,0.002282,0.002282,0.027382,0.00057,0.149458,0.084997,0.002852,0.001711,0,0.001141,0.00057,0,0,0.001141,0,0,0,0,0.00057,0,0,0.002282,0.01312,0.002852,0.00057,0.001141,0,0,0.00057,0.001711,0.009127,0.00057,0.001141,Colin_Powell
0.000489,153.425962,0.903515,795.588421,0.137021,220.099944,3028.92772,7.712382,11.431137,0.000243,4.551603,-0.316246,0.992484,3969,252,28.276361,107,0.15382,0.257013,0.09703,1.613913,0.000929,0.000214,0.000001,0.002222,0.118273,0.045056,0.011264,0.031915,0.018773,0.001877,0.020651,0.071339,0.006884,0.001252,0.000626,0.001877,0.030663,0.000626,0.057572,0.138298,0.043805,0.011264,0.001252,0.003129,0.000626,0.000626,0.001252,0.003755,0.02378,0.005006,0.006884,0.002503,0.050063,0.003129,0.126408,0.061327,0.010638,0.003755,0,0.001877,0.001252,0,0.000626,0.000626,0,0,0,0.000626,0,0,0.001252,0.00438,0.030038,0.002503,0.000626,0.001252,0,0,0.001877,0.001252,0.032541,0.001252,0.001877,Colin_Powell
0.000489,286.53175,0.918523,1759.199316,0.179195,221.64206,6750.265513,8.162766,11.612963,0.000252,4.733497,-0.393369,0.998197,3969,252,41.973567,112,-0.968467,0.378775,0.120494,1.688211,0.003781,0.004317,0,0.000021,0.112557,0.050339,0.009615,0.024321,0.015837,0.001131,0.02319,0.063348,0.013575,0.003394,0.001131,0.002262,0.018665,0.002262,0.06448,0.113122,0.059955,0.008484,0.002828,0.003959,0,0.001131,0.001131,0.002828,0.03733,0.002262,0.001697,0.003959,0.075226,0.002828,0.104638,0.082579,0.006222,0.002262,0,0.001131,0.000566,0,0.000566,0,0.000566,0.000566,0,0,0.000566,0,0.000566,0.000566,0.031109,0.001131,0.001131,0.001697,0.003959,0,0,0.00509,0.028281,0.002262,0.001697,Colin_Powell
0.000536,116.089299,0.929561,824.72709,0.171527,216.388714,3182.819062,7.740816,11.282354,0.000353,4.326194,-0.339764,0.994777,3969,252,28.869117,107,-0.445768,0.266895,0.106626,1.529949,0.002801,0.001477,0,0,0.117609,0.063678,0.019493,0.035737,0.032489,0.002599,0.037037,0.081871,0.011046,0.004548,0.001949,0.00065,0.031839,0.0013,0.05848,0.133203,0.02989,0.009747,0.00065,0.002599,0.001949,0.00065,0.002599,0.003249,0.025991,0.002599,0.0013,0.003249,0.049383,0.002599,0.070825,0.080572,0.013645,0.00065,0,0.00065,0.00065,0,0.00065,0.001949,0,0,0,0,0.00065,0,0.002599,0.001949,0.020143,0,0.0013,0.00065,0.001949,0.00065,0,0.005198,0.018194,0.003899,0.003249,Colin_Powell
0.000485,174.028785,0.948956,1705.898183,0.154133,229.199042,6649.563948,7.97004,11.506863,0.000252,4.55852,-0.364228,0.996898,3969,252,41.390298,123,-1.321812,0.359635,0.107653,1.640791,0.009146,0.00002,0.008286,0.004676,0.124826,0.027197,0.014644,0.029289,0.063459,0.002789,0.025802,0.059275,0.016736,0,0.004184,0,0.038354,0,0.046025,0.063459,0.029289,0.006974,0.002092,0.002789,0.004184,0,0.001395,0.003487,0.033473,0.003487,0.000697,0.004184,0.067643,0.003487,0.111576,0.05788,0.016039,0.000697,0,0.001395,0.002092,0,0.000697,0.003487,0,0.000697,0.000697,0,0.002789,0,0.000697,0.002092,0.041841,0.002789,0.000697,0.001395,0.001395,0,0.001395,0.002092,0.05788,0.004184,0.006276,Colin_Powell
0.001093,114.565684,0.966172,1694.841912,0.211783,251.450353,6664.801965,7.817935,11.062857,0.000322,4.293346,-0.391416,0.997601,3969,252,41.359666,137,-0.790998,0.329827,0.115641,1.607201,0.011048,0,0.012618,0.00863,0.15189,0.02689,0.013081,0.024709,0.039971,0.003634,0.028343,0.056686,0.012355,0.000727,0.000727,0.000727,0.034884,0.005814,0.055233,0.058866,0.037791,0.007994,0.002907,0.007267,0.005814,0.001453,0.001453,0.006541,0.046512,0.001453,0.00218,0.003634,0.059593,0.006541,0.081395,0.069767,0.011628,0.00218,0.000727,0.001453,0.00436,0,0.002907,0.003634,0.001453,0,0,0,0.000727,0.000727,0,0.001453,0.037791,0.002907,0.001453,0.002907,0.00436,0,0.001453,0.005087,0.052326,0.000727,0.002907,Colin_Powell
0.000426,155.977314,0.937381,1246.802497,0.150468,262.401674,4831.232672,8.012372,11.582054,0.000247,4.50505,-0.361103,0.996822,3969,252,35.524903,134,-0.724119,0.271163,0.104305,1.652748,0.008332,0.006085,0.011058,0.014139,0.105332,0.050033,0.011192,0.044766,0.029625,0.002633,0.038841,0.123107,0.019092,0.001975,0.000658,0.001317,0.0237,0.002633,0.055958,0.131007,0.034891,0.003292,0.001975,0.006583,0.002633,0,0.003292,0.004608,0.025016,0.002633,0.002633,0.001975,0.04345,0.001317,0.065174,0.073733,0.005925,0.002633,0.000658,0,0.001975,0,0,0.001975,0,0,0,0,0.001975,0,0.001975,0.002633,0.023041,0.004608,0.001317,0,0,0,0.002633,0.001975,0.028966,0.002633,0,Colin_Powell
0.000462,337.472473,0.938089,2731.696544,0.127164,236.196262,10589.313703,8.387191,11.944746,0.000174,5.051418,-0.397172,0.998563,3962.5,254.242641,52.870923,125,-0.233056,0.44872,0.098395,1.757264,0.004751,0.007789,0.000078,0,0.091813,0.064327,0.007018,0.029825,0.016959,0.003509,0.017544,0.050292,0.011111,0.00117,0.00117,0.003509,0.018713,0.002339,0.079532,0.123977,0.04386,0.021053,0.001754,0.003509,0.002339,0,0.002924,0.000585,0.020468,0.003509,0.001754,0.002339,0.051462,0.002339,0.161404,0.092982,0.008772,0.002924,0,0,0,0.000585,0.000585,0,0.000585,0,0,0.000585,0.002339,0,0.000585,0.000585,0.018129,0.006433,0,0.001754,0.001754,0,0.00117,0.00117,0.015205,0,0.001754,Colin_Powell
0.0005,198.111688,0.911194,1114.868985,0.14934,253.128787,4261.364254,7.897564,11.51649,0.000262,4.652688,-0.348829,0.995981,3969,252,33.289004,127,-0.24425,0.262876,0.110563,1.692034,0.000353,0.003753,0.006131,0,0.146862,0.059413,0.011348,0.035381,0.044726,0.00267,0.036048,0.060748,0.013351,0.00267,0.002003,0,0.023364,0.00267,0.050734,0.107477,0.046061,0.014019,0.00267,0.004005,0.001335,0,0.004005,0.004005,0.026702,0.004005,0.003338,0.006676,0.056742,0.00267,0.084112,0.064085,0.004005,0.002003,0.000668,0.000668,0.000668,0,0.000668,0.004673,0.002003,0,0,0.000668,0.001335,0,0.002003,0.00267,0.010681,0.003338,0,0.000668,0.000668,0,0.001335,0.004673,0.023364,0.004673,0.004673,Colin_Powell
0.000452,106.069486,0.961798,1391.507271,0.166358,242.035826,5459.959597,8.089725,11.485941,0.000269,4.261288,-0.392989,0.99807,3969,252,37.610375,122,-0.499912,0.309016,0.10527,1.62782,0.007596,0.003953,0.008341,0.000065,0.095432,0.039967,0.007341,0.058728,0.056281,0.001631,0.04894,0.108483,0.006525,0.001631,0,0.000816,0.028548,0.000816,0.044861,0.125612,0.026917,0.010604,0.000816,0.007341,0.000816,0,0.000816,0.001631,0.026917,0.001631,0.002447,0.001631,0.054649,0.002447,0.068515,0.066884,0.00571,0.000816,0,0,0,0,0.000816,0.002447,0.000816,0.000816,0,0,0.001631,0,0,0.002447,0.025285,0.002447,0,0.003263,0.002447,0,0.001631,0.002447,0.044046,0.001631,0.001631,Colin_Powell
0.000619,144.824613,0.910748,811.52846,0.179224,299.95919,3101.289227,7.673221,11.179379,0.000311,4.399321,-0.33791,0.994289,3969,252,28.475828,152,0.27961,0.189671,0.111462,1.643587,0.016082,0.015556,0.016689,0.017264,0.10198,0.058188,0.011998,0.040192,0.028794,0.003599,0.022196,0.086983,0.010198,0.0024,0.0006,0.0024,0.028794,0.004799,0.061188,0.137972,0.034193,0.012597,0.0018,0.005999,0.0024,0,0.004799,0.003599,0.026395,0.0018,0.0012,0.0024,0.045591,0.004199,0.107978,0.081584,0.006599,0.0024,0.0006,0.0006,0,0,0.0012,0.0006,0,0,0,0,0.0006,0,0.0012,0.002999,0.015597,0.003599,0.0012,0.0006,0.0018,0,0.0006,0,0.017996,0.0018,0.0012,Colin_Powell
0.000386,291.036083,0.885084,1270.856279,0.116107,328.653078,4792.389031,7.924487,11.729137,0.000167,4.976578,-0.326038,0.994615,3969,252,36.301971,170,2.306857,0.221596,0.102153,1.623687,0.018062,0.018448,0.01723,0.017024,0.161533,0.03833,0.016427,0.039699,0.024641,0.001369,0.022587,0.053388,0.020534,0.002738,0,0.002053,0.028747,0.004791,0.05065,0.066393,0.041068,0.014374,0.004107,0.002053,0.004791,0.000684,0.002053,0.00616,0.041752,0.004791,0.002738,0.004791,0.066393,0.005476,0.086242,0.049966,0.011636,0.004107,0.000684,0.001369,0.002053,0,0.001369,0.002053,0.000684,0,0,0.000684,0.002053,0,0.002053,0.004107,0.036277,0.006845,0.003422,0,0.002053,0,0.002738,0.001369,0.040383,0.002738,0,Colin_Powell
0.000465,200.54922,0.927565,1388.339604,0.155473,265.095023,5352.809195,7.937396,11.49555,0.000258,4.652229,-0.355297,0.99635,3969,252,37.81611,137,0.736963,0.286611,0.106212,1.741315,0.01186,0.011602,0.000002,0.012413,0.103586,0.035857,0.00996,0.019256,0.031873,0.001328,0.033865,0.087649,0.010624,0.001992,0.000664,0.001328,0.02656,0.00664,0.056441,0.136122,0.040505,0.007304,0.002656,0.002656,0.002656,0.001328,0.00332,0.004648,0.025232,0.001328,0.00332,0.00332,0.064409,0.002656,0.100266,0.074369,0.014608,0.001992,0,0.001328,0.001992,0,0.000664,0.001328,0.000664,0,0,0,0.001992,0,0.000664,0.001328,0.02656,0.00332,0.001992,0.002656,0.001328,0,0.001328,0.001992,0.025232,0.001328,0.003984,Colin_Powell
0.000397,301.671341,0.905963,1605.532172,0.116389,236.49396,6120.457349,8.117863,11.807065,0.000165,4.990158,-0.360166,0.997083,3969,252,40.189624,110,0.091952,0.339978,0.104322,1.754628,0.003509,0.000271,0.000125,0.00207,0.121729,0.040387,0.007395,0.021615,0.013652,0.003413,0.02446,0.05347,0.015358,0.006826,0.001706,0.007395,0.027304,0.002275,0.071672,0.108646,0.068828,0.013083,0.001138,0.001138,0.003982,0,0.003982,0.003413,0.030717,0.002844,0.002844,0.001706,0.051763,0.004551,0.121729,0.069966,0.013652,0.001706,0.001138,0.001138,0.000569,0,0.000569,0.000569,0.001138,0,0,0,0.001138,0,0.001706,0.002844,0.026166,0.002275,0,0.001706,0.001706,0,0.000569,0.001138,0.027304,0.000569,0.003413,Colin_Powell
0.000307,365.094042,0.873673,1446.38673,0.113642,186.036247,5420.452877,8.121386,11.97657,0.000152,5.068829,-0.3377,0.995982,3969,252,38.234031,95,-0.302989,0.410789,0.101531,1.61424,0.000163,0.000003,0.000025,0.000024,0.133176,0.050088,0.010607,0.019446,0.028874,0.002946,0.017089,0.063642,0.014143,0.007661,0.001179,0.004125,0.020625,0.004714,0.053624,0.13789,0.060106,0.008839,0.002946,0.000589,0.002357,0.001179,0.001179,0.001768,0.026517,0.002946,0.001768,0.002357,0.045963,0.005303,0.109016,0.052445,0.01591,0.004125,0.001768,0.001768,0.001179,0,0.001179,0,0.000589,0,0,0,0.001179,0,0.000589,0.004125,0.030642,0.004125,0.002357,0.002946,0.003536,0,0.001179,0.001179,0.021214,0.001768,0.003536,Colin_Powell
0.000417,326.865507,0.897793,1599.316134,0.137283,245.311308,6070.399027,8.014609,11.668731,0.000242,4.908553,-0.349375,0.996237,3969,252,40.164232,130,0.013087,0.328595,0.106522,1.751015,0.008405,0,0,0.008543,0.118992,0.039859,0.012309,0.022274,0.03517,0.001758,0.023447,0.04279,0.012309,0.002931,0.000586,0.003517,0.025791,0.002931,0.056858,0.096131,0.041618,0.01524,0.002931,0.002345,0.003517,0.000586,0.004103,0.002931,0.033411,0.002345,0.004689,0.001172,0.067995,0.004103,0.147128,0.065651,0.017585,0.001172,0.001172,0.002931,0.001172,0,0.000586,0.001758,0,0,0.001172,0,0.002345,0,0.000586,0.002345,0.030481,0.001172,0.001172,0.001172,0.000586,0.000586,0.001172,0.000586,0.032239,0,0.000586,Colin_Powell
0.000802,72.780805,0.914955,428.362575,0.18768,262.482694,1640.669496,7.309588,10.775864,0.000403,4.033776,-0.308127,0.989231,3969,252,20.846764,131,-0.110202,0.159223,0.100676,1.784368,0.000735,0.006379,0.000067,0,0.105007,0.045202,0.006259,0.03338,0.034771,0.001391,0.024339,0.086926,0.008345,0.000695,0,0.000695,0.029207,0.000695,0.055633,0.108484,0.035466,0.00904,0,0.002086,0.003477,0.001391,0.000695,0.004172,0.031989,0.004868,0,0.001391,0.093185,0.002086,0.079972,0.056328,0.012517,0.000695,0,0.000695,0.001391,0,0,0.000695,0.001391,0,0,0,0.002782,0,0,0.002782,0.046592,0.006954,0,0.002086,0.003477,0,0.000695,0.000695,0.046592,0.002086,0.000695,Colin_Powell
0.000432,153.371953,0.941861,1319.227024,0.143881,262.775626,5123.536143,8.063541,11.617381,0.000223,4.5609,-0.369829,0.997282,3969,252,36.26456,131,0.143746,0.276103,0.103167,1.762699,0.00823,0.010117,0,0.009878,0.102417,0.022901,0.006361,0.023537,0.023537,0.002545,0.022901,0.05598,0.01145,0.001272,0.001908,0.001272,0.030534,0.001908,0.074427,0.090331,0.045802,0.010814,0.005089,0.006361,0.001908,0,0.002545,0.001908,0.035623,0.001908,0.003181,0.003181,0.085242,0.001272,0.14631,0.082697,0.009542,0.003181,0.001272,0.000636,0.001272,0,0,0.001908,0,0,0,0,0,0.000636,0.001272,0.003817,0.027354,0.003817,0,0,0.001908,0.000636,0,0.001908,0.030534,0,0.003181,Colin_Powell
0.000449,283.981752,0.836616,869.677415,0.125852,310.594572,3194.727909,7.742902,11.542751,0.000186,4.852657,-0.311129,0.992659,3969,252,29.625116,158,1.096685,0.191076,0.105279,1.673055,0.016445,0.017667,0.016884,0.015557,0.182885,0.035887,0.014493,0.023464,0.040028,0.002761,0.026915,0.083506,0.017943,0.00207,0.003451,0.003451,0.033816,0.003451,0.037267,0.070393,0.049689,0.004141,0.002761,0.002761,0.006901,0,0.004831,0.003451,0.034507,0.00138,0.005521,0.00207,0.069703,0.002761,0.058661,0.05383,0.013112,0.003451,0.00069,0.00138,0.00207,0,0.00207,0.003451,0.00138,0,0,0,0.00207,0,0.00069,0.004831,0.030366,0.003451,0.00069,0.00207,0.002761,0,0.00207,0.00207,0.030366,0.002761,0.003451,Colin_Powell
0.000598,140.746763,0.884352,608.612015,0.158839,258.34171,2293.701298,7.529687,11.156219,0.000292,4.407701,-0.308807,0.991042,3969,252,24.694333,131,0.439587,0.191551,0.103096,1.775873,0.008109,0.000756,0.000002,0.00598,0.126226,0.047744,0.016351,0.040549,0.039895,0.003924,0.038587,0.073905,0.012426,0.000654,0,0.001962,0.030085,0.002616,0.043165,0.087639,0.038587,0.007194,0.001962,0.00327,0.002616,0,0.001962,0.00654,0.030085,0.007194,0.000654,0.003924,0.085677,0.003924,0.085023,0.047744,0.011772,0.001962,0.001308,0,0.000654,0,0.000654,0.000654,0.001308,0,0,0,0.000654,0,0.002616,0.001308,0.028777,0.001308,0.000654,0.001308,0.001308,0.000654,0.000654,0.001308,0.042511,0.001962,0.004578,Colin_Powell
0.000494,118.341907,0.92971,842.564229,0.145365,265.88949,3251.915011,7.782363,11.401024,0.00028,4.404867,-0.331269,0.99427,3969,252,29.216956,134,-0.361705,0.220435,0.096978,1.739142,0.001079,0.007988,0.006708,0,0.086272,0.042761,0.010503,0.045011,0.017254,0,0.030008,0.087772,0.006752,0,0.0015,0.0015,0.03826,0.00075,0.054014,0.114029,0.026257,0.007502,0.0015,0.003751,0.002251,0,0.003001,0.0015,0.054014,0.003751,0.00075,0.003001,0.088522,0.002251,0.096024,0.059265,0.008252,0.00075,0.00075,0.0015,0.00075,0,0.00075,0.0015,0,0,0,0,0,0,0,0.00075,0.028507,0.00075,0,0.003001,0.002251,0,0.002251,0.0015,0.051763,0.002251,0.003001,Colin_Powell
0.000486,113.810793,0.944107,1019.071923,0.165681,219.59141,3962.476898,7.889131,11.417023,0.000338,4.361158,-0.354878,0.996154,3969,252,32.075248,113,-0.567163,0.291242,0.101851,1.610656,0.002288,0.000949,0.000858,0.001683,0.099553,0.044033,0.008934,0.03829,0.039566,0.001914,0.03829,0.068922,0.013401,0.003829,0.001276,0.002553,0.029355,0.003829,0.047224,0.186981,0.035737,0.013401,0.000638,0.005105,0.001914,0,0.003829,0.000638,0.026803,0.005105,0.000638,0.001914,0.040204,0.003829,0.080408,0.082961,0.007658,0.000638,0.001914,0,0.003191,0,0,0.001276,0,0,0,0,0.001276,0,0.001276,0.000638,0.01723,0.007658,0,0,0.001914,0.000638,0.001914,0,0.019783,0.001276,0.000638,Colin_Powell
0.000378,201.18247,0.94319,1772.896972,0.138142,220.170632,6890.405419,8.243042,11.788852,0.000212,4.716389,-0.386194,0.998144,3969,252,42.361947,111,-0.040325,0.385995,0.10138,1.647339,0.00018,0,0,0.001974,0.105686,0.042645,0.012979,0.027194,0.027812,0.001854,0.02534,0.073548,0.013597,0.004326,0.002472,0.001236,0.021014,0.005562,0.07293,0.145241,0.043881,0.011125,0.001236,0.001236,0.000618,0,0.001854,0.001236,0.027194,0.001854,0.001854,0.001854,0.057478,0.002472,0.113103,0.074166,0.009271,0,0.001236,0,0.001854,0,0.000618,0.001236,0.001854,0,0,0,0.001236,0,0.001854,0.001854,0.02225,0.001854,0,0.000618,0.001854,0,0,0.001854,0.02225,0.001236,0.002472,Colin_Powell
0.000432,210.051608,0.931641,1538.137412,0.146742,259.360281,5942.498041,8.053344,11.633778,0.000253,4.692287,-0.365473,0.997116,3969,252,39.524375,139,0.368067,0.305474,0.104109,1.715108,0.010361,0,0.00005,0.009215,0.113383,0.041512,0.012392,0.026022,0.033457,0.003098,0.026022,0.079306,0.009294,0.002478,0.001239,0.001239,0.035936,0.001859,0.056382,0.115861,0.035316,0.008055,0,0.001239,0.002478,0,0.004957,0.001859,0.024164,0.004337,0.001859,0.002478,0.065675,0.005576,0.105948,0.078067,0.01487,0.001859,0,0,0.003717,0,0.00062,0.002478,0,0,0,0.00062,0.003098,0,0,0.001239,0.027261,0.003717,0.001859,0.001239,0.001239,0,0.001859,0.001859,0.026642,0.001859,0.002478,Colin_Powell
0.000311,473.97097,0.874357,1887.162528,0.111899,277.513407,7074.67914,8.212281,11.986305,0.000168,5.192271,-0.356666,0.99715,3969,252,43.467663,145,-0.121728,0.313683,0.104752,1.747618,0.012499,0.014571,0.000021,0.011333,0.128507,0.032548,0.014029,0.020202,0.021324,0.005051,0.026375,0.057239,0.013468,0.002806,0.000561,0.001684,0.021886,0.001122,0.060045,0.098765,0.04826,0.007856,0.003928,0.002806,0.002806,0.001684,0.004489,0.004489,0.01908,0.004489,0.003367,0.005612,0.065657,0.005051,0.142536,0.065095,0.015152,0.003367,0.001122,0.001122,0.002245,0,0.001684,0.001122,0,0,0,0,0.001684,0,0.001122,0.001684,0.025253,0.004489,0.001122,0.000561,0.003928,0,0.000561,0.001122,0.035915,0.001122,0.002806,Colin_Powell
0.000815,94.782117,0.934443,725.497835,0.184044,366.821823,2807.209225,7.356215,10.770791,0.000313,4.163554,-0.322702,0.991462,3969,252,27.493617,187,6.518497,0.150085,0.107643,1.004939,0.019147,0.019213,0.020016,0.020181,0.146958,0.043746,0.009569,0.030075,0.017088,0.005468,0.023923,0.080656,0.010253,0,0.002051,0.002734,0.030759,0.005468,0.041012,0.103896,0.053999,0.013671,0.003418,0.006835,0.005468,0.000684,0.002734,0.004101,0.035543,0.008202,0.002734,0.003418,0.060834,0.005468,0.068353,0.056733,0.01162,0.002051,0.000684,0.002051,0.000684,0,0.000684,0.002051,0.001367,0,0,0,0,0,0,0.004101,0.032809,0.008886,0.002734,0.002051,0.002051,0,0.002051,0,0.029392,0.004101,0.004785,Donald_Rumsfeld
0.000513,171.429554,0.942592,1496.26336,0.148255,317.92868,5813.623887,7.86026,11.390403,0.000242,4.596998,-0.354374,0.996119,3969,252,39.116394,168,2.395574,0.246606,0.102588,1.452332,0.017212,0.018358,0.017215,0.016108,0.150778,0.034483,0.011494,0.027721,0.033807,0.004057,0.043949,0.058824,0.00879,0.004057,0.001352,0.004057,0.035835,0.003381,0.042596,0.085869,0.035159,0.010818,0.000676,0.002705,0.002705,0,0.002705,0.003381,0.028398,0.000676,0.000676,0.003381,0.064233,0.004057,0.088573,0.067613,0.012847,0.001352,0.000676,0,0.002705,0,0.001352,0.000676,0.000676,0.000676,0.000676,0,0.000676,0,0,0.002028,0.039892,0.002705,0.003381,0.002028,0.002705,0.000676,0.002705,0.000676,0.050034,0.002705,0.001352,Donald_Rumsfeld
0.00049,121.000414,0.944627,1094.587512,0.160513,275.340068,4257.349632,7.956047,11.465461,0.000262,4.419572,-0.364586,0.996777,3969,252,33.394862,139,0.014191,0.241766,0.102689,1.701345,0.011789,0.000091,0.01212,0.009222,0.096011,0.033807,0.00879,0.024341,0.025693,0.002028,0.035159,0.070994,0.010142,0.000676,0,0.000676,0.035835,0.002705,0.0595,0.085869,0.047329,0.016227,0.002705,0,0.002705,0,0.001352,0.003381,0.037863,0.001352,0.000676,0.002028,0.06288,0.002028,0.147397,0.090602,0.006085,0.002705,0,0,0.000676,0,0.001352,0.000676,0.000676,0,0,0,0.000676,0,0.001352,0.000676,0.027045,0.003381,0.001352,0.001352,0.000676,0.000676,0.000676,0.001352,0.035835,0.001352,0.000676,Donald_Rumsfeld
