haralick01,haralick02,haralick03,haralick04,haralick05,haralick06,haralick07,haralick08,haralick09,haralick10,haralick11,haralick12,haralick13,area,perimetro,'desvio padrao',mediana,curtose,variância,lacunaridade,'dimensao fractal','sucolaridade de cima para baixo','sucolaridade da direita para a esquerda','sucolaridade de baixo para cima','sucolaridade da esquerda para a direita','desvio padrão histograma','mediana histograma','curtose histograma','variancia histograma',classe
0.021558,0.328408,0.49647,0.233035,0.188208,0.507414,0.224489,0.662477,0.806946,0.127725,0.652823,0.609878,0.842803,1,0.844145,0.39407,0.5,0.082566,0.282396,0.216403,0.904012,0.387749,0.000271,0.474202,0.277627,0.083512,0.6,0.094232,0.083512,Donald_Rumsfeld
0.031408,0.221419,0.779278,0.34858,0.278017,0.492504,0.346048,0.72011,0.793756,0.186338,0.592877,0.466686,0.914678,1,0.844145,0.519384,0.5,0.032878,0.379071,0.291498,0.870412,0.490704,0,0.448319,0.31024,0.196473,0.4,0.142225,0.196473,Donald_Rumsfeld
0.012613,0.258242,0.699689,0.305683,0.155225,0.496887,0.301029,0.730149,0.864865,0.129505,0.655405,0.560906,0.882031,1,0.844145,0.474271,0.480519,0.061193,0.346491,0.132162,0.920466,0.335675,0.251533,0.397407,0.030527,0.175333,0.5,0.105706,0.175333,Donald_Rumsfeld
0.015444,0.286911,0.756246,0.410292,0.194891,0.438091,0.406258,0.784622,0.865783,0.148355,0.651608,0.451321,0.929248,1,0.844145,0.57602,0.409091,0.033593,0.462799,0.181019,0.842073,0.375469,0.204191,0.386063,0,0.17694,0.4,0.141105,0.17694,Donald_Rumsfeld
0.016145,0.322337,0.76015,0.466241,0.198735,0.565402,0.461765,0.810684,0.866719,0.13704,0.668712,0.398465,0.946553,1,0.844145,0.626504,0.538961,0.036356,0.408678,0.253434,0.860171,0.466069,0.272858,0.473653,0,0.239674,0.4,0.199912,0.239674,Donald_Rumsfeld
0.023567,0.322603,0.534735,0.248067,0.214836,0.433861,0.239991,0.658348,0.805564,0.18336,0.664051,0.623925,0.832249,1,0.844145,0.40612,0.454545,0.109451,0.333034,0.249486,0.912077,0.185938,0.001859,0.009917,0.208542,0.109291,0.6,0.079531,0.109291,Donald_Rumsfeld
0.026183,0.255932,0.666909,0.273806,0.222192,0.469515,0.268717,0.708827,0.808931,0.163764,0.6232,0.513267,0.897012,1,0.844145,0.433854,0.467532,0.075034,0.331553,0.228396,0.896649,0.330458,0.022347,0.392821,0.247646,0.20121,0.4,0.166193,0.20121,Donald_Rumsfeld
0.071443,0.123678,0.693022,0.14386,0.328053,0.515855,0.141717,0.421597,0.558824,0.31848,0.445895,0.727262,0.665703,1,0.844145,0.281316,0.545455,0.214112,0.198895,0.155299,0.896649,0.543405,0.437772,0.571551,0.000024,0.17542,0.6,0.377797,0.17542,Donald_Rumsfeld
0.014026,0.365769,0.686288,0.415266,0.190444,0.462791,0.408281,0.807547,0.874782,0.131639,0.683583,0.406835,0.945684,1,0.844145,0.580375,0.435065,0.055884,0.445471,0.297943,0.841736,0.41263,0.000025,0.392113,0.223417,0.115394,0.6,0.107827,0.115394,Donald_Rumsfeld
0.020561,0.384638,0.643244,0.387895,0.197306,0.644429,0.379735,0.743223,0.836887,0.108846,0.697923,0.474482,0.917823,1,0.844145,0.559966,0.655844,0.128103,0.322321,0.327441,0.919339,0.685206,0.000074,0.723031,0.682601,0.115343,0.6,0.108745,0.115343,Donald_Rumsfeld
0.023886,0.339674,0.586888,0.295838,0.162123,0.569981,0.287892,0.685244,0.808258,0.136217,0.687014,0.571405,0.868583,1,0.844145,0.462503,0.590909,0.138654,0.296366,0.20244,0.921269,0.590619,0.682275,0.675681,0.591094,0.091895,0.6,0.147717,0.091895,Donald_Rumsfeld
0.03499,0.203957,0.708566,0.249032,0.303219,0.573899,0.245533,0.648191,0.74051,0.206891,0.553021,0.533276,0.875933,1,0.844145,0.413369,0.558442,0.075722,0.261975,0.287535,0.882878,0.542716,0,0.55795,0.407413,0.148265,0.4,0.130567,0.148265,Donald_Rumsfeld
0.051931,0.18576,0.582411,0.155396,0.330364,0.442077,0.151057,0.533444,0.673901,0.276529,0.527202,0.682176,0.750595,1,0.844145,0.290737,0.441558,0.076805,0.240355,0.21767,0.888776,0.163568,0,0.000134,0,0.10558,0.6,0.071467,0.10558,Donald_Rumsfeld
0.02458,0.264078,0.559525,0.213137,0.158431,0.606834,0.206736,0.622142,0.786262,0.148477,0.636925,0.653108,0.80371,0.999748,0.84692,0.370252,0.590909,0.154484,0.219425,0.164188,0.947714,0.641093,0.629491,0.65253,0.673817,0.220405,0.4,0.170478,0.220405,Donald_Rumsfeld
0.043389,0.239074,0.606845,0.216454,0.279516,0.687931,0.21107,0.606928,0.697251,0.183248,0.575179,0.53518,0.866599,1,0.844145,0.374422,0.688312,0.16689,0.190684,0.265985,0.880494,0.752759,0.757332,0.790825,0.785089,0.113474,0.6,0.116656,0.113474,Donald_Rumsfeld
0.011762,0.458755,0.685178,0.519386,0.14981,0.710287,0.51054,0.827557,0.880281,0.104679,0.723654,0.383329,0.951722,1,0.844145,0.67126,0.727273,0.136974,0.356223,0.32381,0.878096,0.691617,0.730749,0.788727,0.764984,0.206402,0.6,0.079225,0.206402,Donald_Rumsfeld
0.055678,0.212722,0.373696,0.111978,0.260223,0.685546,0.105887,0.427885,0.636614,0.159599,0.569239,0.842774,0.542697,1,0.844145,0.23335,0.681818,0.157396,0.108169,0.124484,0.890483,0.835682,0.801165,0.808853,0.844043,0.068593,0.6,0.149105,0.068593,Donald_Rumsfeld
0.028795,0.317013,0.574033,0.267226,0.219323,0.613459,0.259681,0.644007,0.774041,0.166886,0.647154,0.581181,0.855119,1,0.844145,0.436175,0.642857,0.146683,0.259418,0.256268,0.898482,0.697326,0.000172,0.66047,0.579107,0.131051,0.6,0.119816,0.131051,Donald_Rumsfeld
0.032264,0.298882,0.422086,0.181285,0.198136,0.564977,0.173022,0.578107,0.741714,0.130792,0.618689,0.675042,0.77805,1,0.844145,0.331852,0.564935,0.12926,0.211165,0.267024,0.941359,0.526941,0.000763,0.488547,0.355508,0.115524,0.6,0.098005,0.115524,Donald_Rumsfeld
0.04519,0.17612,0.634969,0.170647,0.242541,0.608139,0.166929,0.541547,0.687698,0.192943,0.539639,0.685079,0.753314,1,0.844145,0.315873,0.62987,0.154541,0.185044,0.17922,0.892151,0.705275,0.58785,0.667533,0.000194,0.104648,0.6,0.12639,0.104648,Donald_Rumsfeld
0.009414,0.1981,0.831747,0.394208,0.161377,0.370563,0.393323,0.8197,0.889252,0.14207,0.596395,0.41957,0.942443,1,0.844145,0.55745,0.396104,0.049805,0.504927,0.124936,0.861684,0.288708,0,0.333028,0.187285,0.412083,0.2,0.200265,0.412083,Donald_Rumsfeld
0.028604,0.347239,0.7616,0.504572,0.195197,0.501919,0.499769,0.802308,0.834582,0.109334,0.672796,0.345594,0.958691,1,0.844145,0.662345,0.396104,0.058197,0.475455,0.289975,0.826263,0.348534,0,0.429169,0.207256,0.077285,0.7,0.209644,0.077285,Donald_Rumsfeld
0.13327,0.074104,0.699514,0.08855,0.6245,0.663272,0.087403,0.353118,0.409855,0.420714,0.30399,0.619614,0.724961,1,0.844145,0.190726,0.678571,0.067285,0.089642,0.2914,0.779698,0.743605,0,0.73124,0.567083,0.090357,0.6,0.065245,0.090357,Donald_Rumsfeld
0.021175,0.381906,0.503052,0.276564,0.126725,0.670614,0.266677,0.667371,0.823856,0.079283,0.72355,0.621248,0.841606,1,0.844145,0.435769,0.688312,0.139341,0.233541,0.213822,0.916418,0.79467,0.764867,0.693538,0.732977,0.109019,0.6,0.065358,0.109019,Donald_Rumsfeld
0.026219,0.454374,0.456114,0.303225,0.152088,0.670129,0.29099,0.64554,0.792225,0.083654,0.745302,0.605525,0.843425,1,0.844145,0.470629,0.688312,0.19986,0.255438,0.323297,0.882629,0.789575,0.806927,0.79951,0.788583,0.107596,0.6,0.106924,0.107596,Donald_Rumsfeld
0.030835,0.263408,0.504909,0.187531,0.17632,0.562217,0.180734,0.578212,0.748884,0.157754,0.610707,0.687483,0.76879,1,0.844145,0.339361,0.558442,0.156406,0.218973,0.232944,0.939269,0.430496,0.000099,0.544277,0,0.116348,0.6,0.165577,0.116348,Donald_Rumsfeld
0.039027,0.15408,0.801821,0.271847,0.334276,0.344781,0.270641,0.652295,0.714796,0.285823,0.473644,0.47873,0.898299,1,0.844145,0.435903,0.337662,0.034559,0.423284,0.282464,0.807304,0.186209,0.081152,0.005672,0,0.109994,0.8,0.293075,0.109994,Donald_Rumsfeld
0.036693,0.117992,0.812268,0.223463,0.302676,0.484122,0.222849,0.647723,0.717956,0.250407,0.454159,0.501303,0.884658,1,0.844145,0.380709,0.487013,0.068233,0.283401,0.121923,0.863623,0.422597,0.000062,0.40414,0.237151,0.28786,0.4,0.35328,0.28786,Donald_Rumsfeld
0.051839,0.201963,0.738496,0.273678,0.26645,0.749889,0.270662,0.558403,0.657086,0.188238,0.553601,0.585194,0.827172,1,0.844145,0.44372,0.779221,0.286111,0.2101,0.213367,0.764332,0.864955,0.923133,0.857594,0.798168,0.150104,0.6,0.172945,0.150104,Donald_Rumsfeld
0.098679,0.17685,0.655268,0.181614,0.401384,0.562537,0.178048,0.448156,0.535818,0.338179,0.470245,0.627525,0.765335,1,0.844145,0.323526,0.616883,0.145075,0.207265,0.284914,0.86661,0.600992,0.459479,0.659495,0.005169,0.086317,0.8,0.302323,0.086317,Donald_Rumsfeld
0.113072,0.103779,0.395798,0.047312,0.379297,0.458146,0.044346,0.263742,0.429279,0.298482,0.390256,0.875894,0.362302,1,0.844145,0.11717,0.454545,0.232177,0.100786,0.171678,0.915115,0.009856,0.001945,0.076051,0.028767,0.054468,0.6,0.074757,0.054468,Donald_Rumsfeld
0.023846,0.215674,0.727748,0.280633,0.224911,0.431889,0.277204,0.704606,0.797065,0.19356,0.578597,0.514833,0.892901,1,0.844145,0.447417,0.396104,0.066216,0.364402,0.196904,0.831994,0.279615,0.147935,0.333565,0.000983,0.234582,0.4,0.184263,0.234582,Donald_Rumsfeld
0.094252,0.088182,0.722592,0.115625,0.406194,0.675251,0.114382,0.348916,0.455963,0.346118,0.349842,0.723192,0.629194,1,0.844145,0.238564,0.668831,0.530528,0.115148,0.248205,0.817851,0.83829,0.8202,0.896102,0.91877,0.107505,0.6,0.151184,0.107505,Donald_Rumsfeld
0.038903,0.372579,0.444385,0.240255,0.301288,0.375764,0.230129,0.600233,0.738481,0.172467,0.644907,0.612288,0.827409,1,0.844145,0.402579,0.38961,0.066297,0.37151,0.305909,0.871833,0.291649,0.176685,0.353667,0,0.104301,0.6,0.175084,0.104301,Donald_Rumsfeld
0.014234,0.274066,0.658492,0.286451,0.16634,0.416612,0.280872,0.717321,0.855712,0.147601,0.662529,0.586684,0.867038,1,0.844145,0.450982,0.422078,0.071126,0.381065,0.148228,0.896429,0.018076,0.053633,0.154311,0,0.249236,0.4,0.225809,0.249236,Donald_Rumsfeld
0.057926,0.16707,0.653668,0.170716,0.358261,0.485932,0.167347,0.547167,0.637513,0.304672,0.491778,0.583267,0.822862,1,0.844145,0.311208,0.512987,0.117622,0.232446,0.246332,0.899813,0.435787,0.592049,0.550534,0.406928,0.25116,0.4,0.261449,0.25116,Donald_Rumsfeld
0.025773,0.338354,0.577781,0.28785,0.187057,0.56953,0.279822,0.667602,0.794111,0.112565,0.682063,0.581513,0.858249,1,0.844145,0.449706,0.590909,0.143591,0.287414,0.278062,0.914915,0.484625,0.037159,0.514076,0.315664,0.121377,0.6,0.176727,0.121377,Donald_Rumsfeld
0.021207,0.485337,0.288956,0.245889,0.14586,0.547553,0.23152,0.654533,0.826458,0.096488,0.742718,0.638451,0.829206,1,0.844145,0.414609,0.551948,0.116734,0.275879,0.246872,0.962592,0.542273,0.001416,0.52037,0.440379,0.100481,0.8,0.193805,0.100481,Donald_Rumsfeld
0.093129,0.094599,0.515567,0.060048,0.390329,0.774676,0.057644,0.325347,0.489646,0.245753,0.397387,0.846411,0.459413,1,0.844145,0.141863,0.75974,0.125886,0.036429,0.160996,0.75064,0.966285,0.914982,0.922546,0.970214,0.110464,0.6,0.060953,0.110464,Donald_Rumsfeld
0.014199,0.395551,0.670229,0.428747,0.189854,0.637939,0.420839,0.800907,0.876006,0.097799,0.72589,0.434608,0.937027,1,0.844145,0.590426,0.649351,0.071437,0.343128,0.259924,0.903301,0.628678,0.700374,0.694294,0.632711,0.149298,0.6,0.134519,0.149298,Donald_Rumsfeld
0.038879,0.23528,0.544549,0.18201,0.220363,0.532259,0.176205,0.542927,0.708631,0.135375,0.593792,0.713883,0.731467,1,0.844145,0.331339,0.545455,0.146224,0.225303,0.224884,0.95559,0.023158,0.545249,0.332699,0.002148,0.120562,0.6,0.075246,0.120562,Donald_Rumsfeld
0.023916,0.327517,0.507871,0.238028,0.166688,0.574961,0.229598,0.63891,0.798297,0.142783,0.672543,0.645569,0.817512,1,0.844145,0.397139,0.587662,0.101666,0.250692,0.29474,0.939518,0.596931,0.647874,0.656213,0.615542,0.144581,0.6,0.152993,0.144581,Donald_Rumsfeld
0.028183,0.361129,0.546046,0.286447,0.184473,0.684151,0.277522,0.668453,0.787937,0.131872,0.68123,0.565144,0.867844,1,0.844145,0.449304,0.720779,0.120788,0.236773,0.310535,0.876875,0.708105,0.659595,0.764735,0.823987,0.159547,0.6,0.205399,0.159547,Donald_Rumsfeld
0.019453,0.352233,0.79391,0.577487,0.235973,0.613354,0.573692,0.873866,0.884108,0.117305,0.686676,0.292275,0.974056,1,0.844145,0.712756,0.662338,0.032242,0.43276,0.393745,0.838238,0.595135,0,0.511807,0.348957,0.153638,0.4,0.115512,0.153638,Donald_Rumsfeld
0.045263,0.496755,0.690035,0.569479,0.188679,0.562017,0.559996,0.87445,0.910981,0.065223,0.810131,0.339766,0.966244,1,0.844145,0.705252,0.623377,0.055545,0.462685,0.27971,0.876554,0.546321,0,0.454516,0.30108,0.224641,0.6,0.17286,0.224641,Donald_Rumsfeld
0.006182,0.573176,0.655666,0.598013,0.151221,0.466658,0.586061,0.886889,0.94615,0.071695,0.826816,0.366645,0.962769,1,0.844145,0.729003,0.435065,0.033197,0.555243,0.249521,0.905387,0.314856,0,0.468079,0.223805,0.175882,0.4,0.15337,0.175882,Donald_Rumsfeld
0.014022,0.458052,0.457992,0.306651,0.120199,0.577485,0.294331,0.72556,0.869059,0.103181,0.759252,0.572739,0.876394,1,0.844145,0.470662,0.584416,0.122448,0.29778,0.208378,0.939623,0.548278,0.449408,0.611973,0.001953,0.152073,0.6,0.108871,0.152073,Donald_Rumsfeld
0.014489,0.324091,0.642784,0.325628,0.11409,0.268717,0.318771,0.723415,0.852288,0.099428,0.664409,0.54494,0.887567,1,0.844145,0.497774,0.246753,0.17058,0.551226,0.158374,0.796376,0.005082,0.03812,0.001391,0.002439,0.149596,0.4,0.095048,0.149596,Donald_Rumsfeld
0.031432,0.247407,0.505227,0.175556,0.210782,0.539509,0.169178,0.578661,0.746711,0.154204,0.602695,0.694383,0.762265,1,0.844145,0.326066,0.538961,0.146967,0.219376,0.231285,0.941359,0.512176,0.000677,0.521992,0.477882,0.112931,0.6,0.088548,0.112931,Donald_Rumsfeld
0.022089,0.336712,0.529881,0.257061,0.144512,0.475126,0.24859,0.653143,0.814503,0.13628,0.69179,0.633867,0.82955,1,0.844145,0.420688,0.506494,0.120632,0.319873,0.206481,0.938148,0.307079,0,0.366401,0.391968,0.132849,0.6,0.110734,0.132849,Donald_Rumsfeld
0.050927,0.208175,0.672579,0.226362,0.313469,0.661293,0.222329,0.624557,0.712114,0.18488,0.55935,0.539944,0.862001,1,0.844145,0.384976,0.636364,0.075118,0.208189,0.251766,0.879622,0.696957,0,0.727178,0.69909,0.124955,0.6,0.093486,0.124955,Donald_Rumsfeld
0.078647,0.217948,0.452789,0.135573,0.309121,0.818782,0.12967,0.434386,0.588214,0.195057,0.557801,0.738088,0.670276,1,0.844145,0.264526,0.831169,0.145697,0.092868,0.22951,0.79926,0.932311,0.962287,0.866291,0.842198,0.065561,0.6,0.106632,0.065561,Donald_Rumsfeld
0.028616,0.190306,0.68706,0.216966,0.214791,0.38789,0.213465,0.649683,0.769026,0.159156,0.558887,0.571838,0.855861,1,0.844145,0.378414,0.376623,0.120869,0.337964,0.239753,0.843914,0.106068,0.163141,0.002464,0.246154,0.155267,0.4,0.124624,0.155267,Donald_Rumsfeld
0.055984,0.174387,0.592778,0.149796,0.26718,0.515497,0.145802,0.494102,0.631731,0.235996,0.509787,0.684823,0.736511,1,0.844145,0.288246,0.525974,0.198526,0.203592,0.293234,0.950147,0.500892,0,0.50744,0.000243,0.124057,0.6,0.09197,0.124057,Donald_Rumsfeld
0.058359,0.131615,0.768532,0.203334,0.304817,0.508667,0.201865,0.553033,0.640914,0.271365,0.455572,0.578697,0.828406,1,0.844145,0.355452,0.525974,0.050027,0.253243,0.162599,0.842132,0.415558,0.667475,0.514405,0.281157,0.144038,0.4,0.102141,0.144038,Donald_Rumsfeld
0.050511,0.146458,0.665343,0.155232,0.325568,0.497067,0.152401,0.531514,0.644141,0.242187,0.476326,0.628982,0.788461,1,0.844145,0.297599,0.519481,0.124344,0.218527,0.198533,0.925242,0.372848,0.309193,0.474727,0,0.184935,0.4,0.058313,0.184935,Donald_Rumsfeld
0.066499,0.16422,0.689714,0.189194,0.274518,0.589385,0.186239,0.471418,0.597801,0.248049,0.501427,0.672351,0.738376,1,0.844145,0.347837,0.623377,0.311057,0.213187,0.220819,0.863623,0.750225,0,0.674644,0.614317,0.090977,0.6,0.135004,0.090977,Donald_Rumsfeld
0.056685,0.159118,0.640509,0.156138,0.325872,0.52345,0.152835,0.529138,0.655102,0.220252,0.512676,0.653168,0.769667,1,0.844145,0.295367,0.532468,0.078258,0.204961,0.159134,0.921913,0.02493,0.460797,0.318928,0,0.215846,0.6,0.203687,0.215846,Donald_Rumsfeld
0.025205,0.290866,0.552816,0.232429,0.172187,0.457077,0.225316,0.63918,0.784414,0.111999,0.643225,0.617023,0.833453,1,0.844145,0.395246,0.441558,0.195126,0.309496,0.183372,0.920919,0.015615,0.034093,0.003354,0.002257,0.07718,0.6,0.02952,0.07718,Donald_Rumsfeld
0.041876,0.112145,0.76401,0.171854,0.331423,0.589566,0.170615,0.593331,0.687616,0.24679,0.436964,0.565763,0.844636,1,0.844145,0.316133,0.577922,0.091576,0.191056,0.162414,0.876979,0.517516,0.399099,0.575539,0.01388,0.168404,0.4,0.058745,0.168404,Donald_Rumsfeld
0.025504,0.305631,0.605204,0.2771,0.172333,0.538901,0.270154,0.662225,0.791646,0.125939,0.650495,0.580693,0.856502,1,0.844145,0.438439,0.571429,0.14146,0.296511,0.260472,0.914915,0.557593,0.000493,0.591786,0.546069,0.160901,0.6,0.063954,0.160901,Donald_Rumsfeld
0.019239,0.250348,0.790457,0.409671,0.207816,0.377653,0.407032,0.76319,0.838096,0.143426,0.628087,0.454665,0.925096,1,0.844145,0.572155,0.344156,0.100443,0.506965,0.155875,0.847655,0.010398,0.000037,0.043326,0.027603,0.173056,0.6,0.204566,0.173056,Donald_Rumsfeld
0.084666,0.029001,0.899809,0.134149,0.45508,0.401162,0.135487,0.474969,0.471259,0.391385,0.203365,0.452876,0.859656,1,0.844145,0.268809,0.415584,0.174368,0.24298,0.106408,0.854719,0.007297,0.009801,0.009502,0.004283,0.612082,0.2,0.39843,0.612082,Donald_Rumsfeld
0.04924,0.302531,0.709757,0.369141,0.289794,0.416212,0.363828,0.690146,0.762497,0.179863,0.61773,0.462784,0.912801,1,0.844145,0.53627,0.454545,0.033693,0.450577,0.317468,0.893591,0.374928,0,0.406384,0.366853,0.130761,0.6,0.16271,0.130761,Donald_Rumsfeld
0.054862,0.116574,0.786432,0.1961,0.372582,0.531483,0.19509,0.583162,0.643652,0.316327,0.437151,0.518736,0.864205,1,0.844145,0.345898,0.538961,0.082767,0.23537,0.260402,0.87448,0.494063,0.004211,0.501134,0.321742,0.170792,0.4,0.061071,0.170792,Donald_Rumsfeld
0.017412,0.239472,0.776526,0.371221,0.221854,0.287238,0.368368,0.758512,0.837111,0.183389,0.598921,0.459365,0.923235,1,0.844145,0.534508,0.324675,0.032554,0.566218,0.207139,0.828563,0.016747,0,0.00172,0.061854,0.180388,0.4,0.125354,0.180388,Donald_Rumsfeld
0.091503,0.217782,0.383909,0.117189,0.380667,0.613027,0.110989,0.411187,0.560005,0.285957,0.524356,0.750806,0.638187,1,0.844145,0.236437,0.623377,0.172535,0.132322,0.357996,0.920019,0.615819,0.689392,0.758258,0.691276,0.075773,0.6,0.090136,0.075773,Donald_Rumsfeld
0.042795,0.302612,0.628199,0.291509,0.237523,0.800323,0.284917,0.643703,0.741505,0.135038,0.6483,0.546122,0.869064,1,0.844145,0.457619,0.818182,0.102806,0.200782,0.274201,0.842073,0.826404,0.802322,0.80856,0.847222,0.114378,0.4,0.06585,0.114378,Donald_Rumsfeld
0.065302,0.188946,0.793191,0.319798,0.365631,0.847838,0.318041,0.57979,0.612101,0.221555,0.478493,0.458836,0.889024,1,0.844145,0.505839,0.863636,0.401493,0.211498,0.45643,0.682222,0.903444,0.884459,0.954698,0,0.245984,0.6,0.194277,0.245984,George_Robertson
0.051458,0.106346,0.758544,0.159558,0.338799,0.484097,0.15834,0.563105,0.641662,0.310051,0.414375,0.558862,0.840674,1,0.844145,0.296964,0.487013,0.097513,0.223285,0.248608,0.876309,0.367225,0.231427,0.441757,0.000012,0.124663,0.6,0.026198,0.124663,George_Robertson
0.130476,0.128416,0.690307,0.148211,0.483625,1,0.145958,0.406833,0.451933,0.293168,0.383561,0.568662,0.786262,1,0.844145,0.291503,1,0.463692,0.069058,0.483936,0.576487,0.983721,0.991837,1,0.992211,0.25569,0.6,0.288953,0.25569,George_Robertson
0.037359,0.398575,0.667325,0.429238,0.303805,0.616418,0.421222,0.747502,0.782425,0.174539,0.634122,0.39074,0.939222,1,0.844145,0.594926,0.649351,0.03797,0.36036,0.408269,0.847711,0.631643,0.000025,0.631026,0,0.28963,0.6,0.190493,0.28963,George_Robertson
0.136638,0.072436,0.633975,0.06692,0.509308,0.710359,0.065481,0.3087,0.374257,0.404366,0.295573,0.666026,0.659856,1,0.844145,0.158488,0.707792,0.206712,0.059259,0.287536,0.803178,0.855025,0,0.879794,0.797573,0.164537,0.6,0.13003,0.164537,George_Robertson
0.034892,0.240378,0.751488,0.340262,0.248089,0.72469,0.336864,0.683937,0.738512,0.183294,0.558688,0.447766,0.912404,1,0.844145,0.51617,0.74026,0.258123,0.260947,0.315403,0.807646,0.838093,0.883129,0.802461,0.770129,0.372351,0.4,0.169922,0.372351,George_Robertson
0.056068,0.170769,0.718325,0.21571,0.35589,0.711003,0.212939,0.601199,0.641995,0.264254,0.470241,0.470072,0.886251,1,0.844145,0.369957,0.720779,0.136511,0.180607,0.42915,0.834479,0.818529,0.857187,0.781921,0.746858,0.364555,0.4,0.257196,0.364555,George_Robertson
0.032397,0.32069,0.513949,0.236228,0.194278,0.632568,0.228031,0.61213,0.757879,0.150517,0.660802,0.636055,0.812868,1,0.844145,0.404635,0.636364,0.209983,0.232103,0.201862,0.891922,0.737588,0.754008,0.760526,0.761065,0.220965,0.6,0.180698,0.220965,George_Robertson
0.033718,0.198392,0.675089,0.21754,0.247016,0.759803,0.213737,0.628727,0.73494,0.175518,0.539206,0.556148,0.861409,1,0.844145,0.377053,0.75974,0.142842,0.16909,0.2796,0.828197,0.807134,0.762109,0.807389,0.856333,0.11206,0.6,0.061234,0.11206,George_Robertson
0.068189,0.193348,0.753505,0.277268,0.311892,0.752715,0.274641,0.565935,0.622987,0.211486,0.533732,0.506698,0.867494,1,0.844145,0.448037,0.792208,0.258201,0.211323,0.366586,0.796428,0.851764,0.915967,0.841225,0.780696,0.167394,0.6,0.139001,0.167394,George_Robertson
0.07608,0.128471,0.830916,0.266192,0.373112,0.744182,0.265878,0.534786,0.564461,0.285123,0.422587,0.484028,0.86418,1,0.844145,0.442956,0.785714,0.258519,0.212377,0.372686,0.750642,0.835103,0.786414,0.896834,0,0.425673,0.4,0.422455,0.425673,George_Robertson
0.033525,0.355057,0.639863,0.353384,0.216538,0.598279,0.345793,0.713142,0.779629,0.117222,0.680177,0.444231,0.922503,1,0.844145,0.517057,0.642857,0.165986,0.315491,0.315083,0.889231,0.701067,0.704093,0.678291,0.674448,0.110169,0.6,0.129613,0.110169,George_Robertson
0.041831,0.162993,0.693298,0.189284,0.303721,0.674926,0.186377,0.595425,0.691379,0.236541,0.488255,0.571013,0.843388,1,0.844145,0.339944,0.668831,0.082176,0.175399,0.321826,0.872605,0.522179,0.440937,0.802169,0,0.277002,0.6,0.325036,0.277002,George_Robertson
0.066467,0.137453,0.649309,0.138228,0.386994,0.434462,0.135464,0.469251,0.577177,0.380055,0.434664,0.652653,0.74682,1,0.844145,0.273717,0.461039,0.178801,0.231707,0.275323,0.87448,0.01495,0.101074,0.152908,0,0.16962,0.6,0.146445,0.16962,George_Robertson
0.087012,0.136549,0.528404,0.096422,0.337157,0.757056,0.093004,0.368269,0.510279,0.269313,0.433418,0.765661,0.591554,1,0.844145,0.2097,0.75974,0.214815,0.077929,0.195095,0.774471,0.897181,0.950565,0.901249,0.856588,0.239006,0.6,0.185713,0.239006,George_Robertson
0.099742,0.104974,0.735721,0.144062,0.442052,0.656038,0.142641,0.447629,0.510696,0.317047,0.386467,0.578855,0.791737,1,0.844145,0.282245,0.675325,0.356745,0.14664,0.289997,0.858132,0.642545,0.570883,0.782409,0.011538,0.118484,0.6,0.055919,0.118484,George_Robertson
0.059813,0.153668,0.580034,0.125968,0.280548,0.572138,0.122378,0.456988,0.615764,0.23524,0.499447,0.738469,0.675417,1,0.844145,0.248185,0.590909,0.175937,0.153515,0.237278,0.909197,0.074789,0.069874,0.318855,0.275419,0.111296,0.6,0.059667,0.111296,George_Robertson
0.023933,0.216782,0.785323,0.349974,0.240201,0.420451,0.347643,0.767515,0.822937,0.173914,0.578035,0.417411,0.935872,1,0.844145,0.519539,0.422078,0.05775,0.432684,0.141348,0.886448,0.167382,0.214004,0.005757,0.019558,0.312013,0.4,0.164242,0.312013,George_Robertson
0.060407,0.169965,0.716521,0.213734,0.331606,0.413885,0.210961,0.568674,0.652565,0.257573,0.515302,0.562249,0.839818,1,0.844145,0.373458,0.461039,0.119527,0.321058,0.26251,0.910763,0.095252,0.000369,0.016515,0.052378,0.229039,0.4,0.067859,0.229039,George_Robertson
0.068519,0.129382,0.634847,0.123872,0.330393,0.41388,0.121181,0.468763,0.582522,0.320774,0.445011,0.670496,0.732185,1,0.844145,0.251603,0.422078,0.215302,0.224519,0.116428,0.875355,0.012317,0,0.015283,0,0.286455,0.4,0.154774,0.286455,George_Robertson
0.076777,0.187344,0.879738,0.487292,0.362815,0.745463,0.488353,0.551902,0.575152,0.24343,0.482678,0.451054,0.884216,0.997229,0.869794,0.654989,0.818182,0.302373,0.331598,0.423737,0.696723,0.806962,0.772119,0.901566,0,0.342793,0.6,0.438457,0.342793,George_Robertson
0.106899,0.12604,0.696751,0.148495,0.554751,0.480508,0.146338,0.417779,0.458344,0.457077,0.347679,0.542532,0.806532,1,0.844145,0.286704,0.519481,0.203771,0.218657,0.385156,0.906533,0.420751,0.000628,0.533202,0.396045,0.096148,0.4,0.034033,0.096148,George_Robertson
0.088112,0.116222,0.678901,0.128428,0.458001,0.52391,0.126318,0.458282,0.511407,0.401053,0.388474,0.567722,0.797836,1,0.844145,0.257453,0.532468,0.16075,0.178878,0.314167,0.898062,0.058005,0.544978,0.283726,0,0.329596,0.4,0.141633,0.329596,George_W_Bush
